workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-apr-1,11214.153980388932,45898.0,0.1%:11202.009925837046:937.048|2.0%:6|4,0.3%:11179.74254437111:1275.572|2.8%:12|8,0.5%:11158.507974617973:2592.382|5.6%:24|11,1.1%:11090.895652581361:2946.144|6.4%:47|15,2.0%:10995.290974806107:2722.144|5.9%:93|19
mag-apr-2,11086.254262822236,44188.0,0.1%:11070.644494952803:765.988|1.7%:6|4,0.3%:11058.535371535421:1431.976|3.2%:12|8,0.6%:11024.522222812211:2077.976|4.7%:23|9,1.0%:10973.344084898432:3281.958|7.4%:46|15,2.0%:10863.700339703577:2924.461|6.6%:92|17
mag-apr-3,11296.914008643984,46342.0,0.0%:11292.162337480666:850.508|1.8%:6|4,0.3%:11264.873743054379:1281.139|2.8%:12|8,0.4%:11249.921799007898:2081.77|4.5%:24|11,1.0%:11180.400704114814:3153.278|6.8%:46|15,1.9%:11084.515662083035:3389.786|7.3%:91|21
