workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-apr-1,190.17523841745174,2003.0,3.5%:183.43324882548853:111.0|5.5%,3.9%:182.75726439172487:203.0|10.1%,6.3%:178.2748028906354:169.0|8.4%,9.4%:172.28162624945438:464.0|23.2%,99.7%:0.596720499924268:130.0|6.5%
montage-apr-2,179.38221078447708,1814.0,2.9%:174.17526048448235:0.0|0.0%,4.1%:171.9963913967643:295.0|16.3%,6.4%:167.9172456309803:157.0|8.7%,9.5%:162.28930723735027:381.0|21.0%,99.7%:0.4593215392544581:497.0|27.4%
montage-apr-3,173.39355058925048,1884.0,2.9%:168.29799831881263:0.0|0.0%,4.1%:166.25261534926108:293.0|15.6%,6.4%:162.24071459128695:160.0|8.5%,9.6%:156.8112223456891:243.0|12.9%,99.7%:0.438561210360474:385.0|20.4%
