workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-mar-1,5878.939262778975,24817.0,0.2%:5866.762613831774:572.628|2.3%:6|2,0.4%:5856.597036023126:241.814|1.0%:12|1,0.5%:5851.472480675762:1086.07|4.4%:19|5,0.5%:5851.472480675762:1008.256|4.1%:19|4,0.9%:5823.866215544324:1463.884|5.9%:96|6
rangeland-mar-2,5863.946937907493,24742.0,0.2%:5851.633830206998:445.1|1.8%:6|2,0.4%:5841.505279276025:171.05|0.7%:12|1,0.5%:5836.445948659493:883.2|3.6%:19|4,0.5%:5836.445948659493:858.2|3.5%:19|4,0.9%:5808.924917437616:1205.25|4.9%:96|5
rangeland-mar-3,5869.816280686575,24839.0,0.2%:5857.53014158728:306.666|1.2%:6|2,0.4%:5847.389380093633:289.333|1.2%:12|1,0.5%:5842.3278733796205:930.332|3.7%:19|4,0.5%:5842.3278733796205:967.332|3.9%:19|4,0.9%:5814.7154546289285:1026.665|4.1%:96|5
