workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-sep-1,2938.026253119354,10697.0,2.0%:2877.9152875038585:437.128|4.1%:4|3,4.1%:2816.3191535879228:649.192|6.1%:10|4,6.7%:2740.53824401357:269.064|2.5%:21|4,7.4%:2720.179386114265:972.256|9.1%:17|5,7.5%:2717.66285333195:1179.384|11.0%:38|7
rnaseq-sep-2,2970.7670808743205,11472.0,2.0%:2910.9355299948043:485.688|4.2%:4|3,4.1%:2849.989701645026:462.688|4.0%:10|3,6.5%:2776.575685421592:258.844|2.3%:21|4,7.3%:2755.224043972299:1120.376|9.8%:16|6,7.3%:2752.962615249613:1390.22|12.1%:35|8
rnaseq-sep-3,2952.1699606699,10863.0,2.0%:2892.0804735409456:555.672|5.1%:4|3,4.1%:2830.191436565104:455.672|4.2%:10|3,6.7%:2754.7014355635956:569.672|5.2%:21|4,7.4%:2734.5038671248526:835.008|7.7%:16|4,7.5%:2731.901497817681:1113.68|10.3%:37|7
