workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-sep-1,3659.925527186676,18299.0,35.8%:2351.353081146518:0.0|0.0%,35.8%:2351.353081146518:0.0|0.0%,35.8%:2351.353081146518:0.0|0.0%,36.3%:2330.878800942699:3528.769|19.3%,36.3%:2330.878800942699:3528.769|19.3%
sarek-sep-2,3565.3246749592518,17619.0,35.8%:2289.385904035249:0.0|0.0%,35.8%:2289.385904035249:0.0|0.0%,35.8%:2289.385904035249:0.0|0.0%,36.4%:2267.0840099889915:1567.412|8.9%,36.4%:2267.0840099889915:1567.412|8.9%
sarek-sep-3,3683.948636097064,18878.0,35.4%:2380.4864952723206:0.0|0.0%,35.4%:2380.4864952723206:0.0|0.0%,35.4%:2380.4864952723206:0.0|0.0%,36.0%:2356.627016920621:2707.417|14.3%,36.0%:2356.627016920621:2707.417|14.3%
