id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
4,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD,1721517625000,1721517626000,1,99.6,,7516192768.0,,,0.0010116974871961111,0.0010116974871961111,0.0,817.372784,
18,NFCORE_MAG:MAG:FASTP,1721517619000,1721517638000,6,468.1,,38654705664.0,,,0.09558536845917488,0.09558536845917488,0.0,817.372784,
19,NFCORE_MAG:MAG:FASTP,1721517624000,1721517645000,6,442.0,,38654705664.0,,,0.10350808764483836,0.10350808764483836,0.0,817.372784,
17,NFCORE_MAG:MAG:FASTQC_RAW,1721517619000,1721517656000,6,210.2,,38654705664.0,,,0.14890217653975307,0.14890217653975307,0.0,817.372784,
21,NFCORE_MAG:MAG:FASTQC_RAW,1721517622000,1721517660000,6,214.6,,38654705664.0,,,0.1535790388667039,0.1535790388667039,0.0,817.372784,
28,NFCORE_MAG:MAG:FASTQC_RAW,1721517622000,1721517669000,6,212.1,,38654705664.0,,,0.1894944912339121,0.1894944912339121,0.0,817.372784,
20,NFCORE_MAG:MAG:FASTP,1721517617000,1721517669000,6,552.6,,38654705664.0,,,0.27874915138551,0.27874915138551,0.0,817.372784,
31,NFCORE_MAG:MAG:FASTP,1721517624000,1721517668000,6,507.2,,38654705664.0,,,0.2280692574395645,0.2280692574395645,0.0,817.372784,
8,NFCORE_MAG:MAG:FASTP,1721517619000,1721517680000,6,580.9,,38654705664.0,,,0.3337308882269974,0.3337308882269974,0.0,817.372784,
27,NFCORE_MAG:MAG:FASTP,1721517654000,1721517684000,6,439.9,,38654705664.0,,,0.14762284622779584,0.14762284622779584,0.0,817.372784,
7,NFCORE_MAG:MAG:KRONA_DB,1721517625000,1721517688000,1,82.2,,7516192768.0,,,0.05945914459959251,0.05945914459959251,0.0,817.372784,
15,NFCORE_MAG:MAG:FASTQC_RAW,1721517619000,1721517688000,6,206.0,,38654705664.0,,,0.2765515254555284,0.2765515254555284,0.0,817.372784,
36,NFCORE_MAG:MAG:FASTP,1721517625000,1721517692000,6,601.1,,38654705664.0,,,0.3718383683720468,0.3718383683720468,0.0,817.372784,
25,NFCORE_MAG:MAG:FASTQC_RAW,1721517653000,1721517730000,6,206.3,,38654705664.0,,,0.30870561558536486,0.30870561558536486,0.0,817.372784,
16,NFCORE_MAG:MAG:FASTQC_RAW,1721517625000,1721517708000,6,205.0,,38654705664.0,,,0.3323395310149831,0.3323395310149831,0.0,817.372784,
22,NFCORE_MAG:MAG:FASTQC_RAW,1721517675000,1721517706000,6,213.4,,38654705664.0,,,0.12514299447383695,0.12514299447383695,0.0,817.372784,
2,NFCORE_MAG:MAG:KRAKEN2_DB_PREPARATION,1721517626000,1721517712000,1,124.1,,7516192768.0,,,0.09522831420041418,0.09522831420041418,0.0,817.372784,
24,NFCORE_MAG:MAG:FASTQC_RAW,1721517685000,1721517712000,6,213.3,,38654705664.0,,,0.10898497486987876,0.10898497486987876,0.0,817.372784,
5,NFCORE_MAG:MAG:CENTRIFUGE_DB_PREPARATION,1721517624000,1721517718000,1,112.6,,7516192768.0,,,0.09986828122808723,0.09986828122808723,0.0,817.372784,
38,NFCORE_MAG:MAG:FASTP,1721517644000,1721517717000,6,551.1,,38654705664.0,,,0.3908936126375421,0.3908936126375421,0.0,817.372784,
29,NFCORE_MAG:MAG:FASTQC_RAW,1721517653000,1721517758000,6,202.4,,38654705664.0,,,0.41936417542098336,0.41936417542098336,0.0,817.372784,
37,NFCORE_MAG:MAG:FASTP,1721517664000,1721517721000,6,565.7,,38654705664.0,,,0.30846586709255797,0.30846586709255797,0.0,817.372784,
10,NFCORE_MAG:MAG:FASTP,1721517675000,1721517722000,6,546.5,,38654705664.0,,,0.25082753389332324,0.25082753389332324,0.0,817.372784,
14,NFCORE_MAG:MAG:FASTP,1721517695000,1721517721000,6,409.1,,38654705664.0,,,0.12481476821526195,0.12481476821526195,0.0,817.372784,
26,NFCORE_MAG:MAG:FASTQC_RAW,1721517695000,1721517729000,6,213.4,,38654705664.0,,,0.1372536068422728,0.1372536068422728,0.0,817.372784,
12,NFCORE_MAG:MAG:FASTP,1721517696000,1721517728000,6,390.4,,38654705664.0,,,0.15128298763064887,0.15128298763064887,0.0,817.372784,
