id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
3,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1700969741000,1700969764000,1,62.3,,1073741824.0,,,0.01673753252309153,0.01673753252309153,0.0,795.600368,
1,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1700969739000,1700969793000,1,85.4,,3398434816.0,,,0.062261291782948126,0.062261291782948126,0.0,795.600368,
2,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1700969744000,1700969796000,1,39.0,,1073741824.0,,,0.025373629486414438,0.025373629486414438,0.0,795.600368,
214,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1700969800000,1700969809000,1,0.6,,1073741824.0,,,0.0008352560738425,0.0008352560738425,0.0,795.600368,
65,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969769000,1700969828000,2,101.5,,1680867328.0,,,0.06962493058739093,0.06962493058739093,0.0,795.600368,
71,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969769000,1700969825000,2,103.9,,1680867328.0,,,0.06746769851926418,0.06746769851926418,0.0,795.600368,
70,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969769000,1700969828000,2,100.0,,1680867328.0,,,0.06871423750990553,0.06871423750990553,0.0,795.600368,
68,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969769000,1700969831000,2,100.1,,1680867328.0,,,0.07227198175708048,0.07227198175708048,0.0,795.600368,
61,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969773000,1700969836000,2,102.8,,1680867328.0,,,0.07518804184807346,0.07518804184807346,0.0,795.600368,
72,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969776000,1700969835000,2,102.5,,1680867328.0,,,0.07023205930571455,0.07023205930571455,0.0,795.600368,
66,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969773000,1700969834000,2,103.5,,1680867328.0,,,0.07324051643163268,0.07324051643163268,0.0,795.600368,
49,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969768000,1700969839000,2,103.2,,1680867328.0,,,0.08502797471197315,0.08502797471197315,0.0,795.600368,
41,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969768000,1700969842000,2,103.5,,1680867328.0,,,0.08884915108099702,0.08884915108099702,0.0,795.600368,
54,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969769000,1700969846000,2,97.6,,1680867328.0,,,0.08777625256129697,0.08777625256129697,0.0,795.600368,
57,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969769000,1700969842000,2,103.6,,1680867328.0,,,0.08772360619319573,0.08772360619319573,0.0,795.600368,
58,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700969777000,1700969842000,2,103.4,,1680867328.0,,,0.0779762861846335,0.0779762861846335,0.0,795.600368,
