name,id,co2e,energy,avg_ci,realtime,cpu_model,cpu_count,cpu_powerdraw,cpu_usage,memory,memory_powerdraw
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv),1,0.0,0.0,26.59,0.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,70.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),13,0.002812238422222222,8.987777777777778e-05,29.57,8000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,99.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),4,0.002815852533333333,8.999999999999999e-05,29.57,8000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,100.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),11,0.002812238422222222,8.987777777777778e-05,29.57,8000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,99.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2),7,0.12045490635555557,0.003647577777777778,29.57,326000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,2,None,96.0,12884901888.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),8,0.002815852533333333,8.999999999999999e-05,29.57,8000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,100.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),20,0.0031678341000000005,0.00010125000000000001,29.57,9000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,100.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),17,0.0031678341000000005,0.00010125000000000001,29.57,9000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,1,None,100.0,6442450944.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1),2,0.12768846760555558,0.0038660694444444445,29.57,346000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,2,None,95.0,12884901888.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),6,0.046014336977777785,0.0012634222222222223,29.57,112000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,102.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1),3,0.046014336977777785,0.0012634222222222223,29.57,112000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,102.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa),5,0.004094870027777778,0.00011234722222222223,29.57,10000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,99.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa),21,0.03745304987222222,0.0010601361111111111,29.57,79000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,12,None,242.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R2),23,2.0842784533271996,0.068030249425,29.57|24.22,3607437,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,598.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R1),22,1.0928115555620779,0.03917188853611111,24.22|26.26,2083919,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,594.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3),9,0.05020439320000001,0.0017119000000000001,26.26,153000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,2,None,96.0,12884901888.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R1),14,0.06480032852222223,0.0022102305555555556,26.26,197000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,2,None,98.0,12884901888.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2),16,0.02687403174444445,0.0009162361111111112,26.26,82000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,2,None,95.0,12884901888.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R3),18,0.10505846223888891,0.003583876388888889,26.26,319000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,2,None,99.0,12884901888.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R1),12,0.02520257545,0.0007794125,26.26,69000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,103.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R1),25,0.7680922784888891,0.025664022222222225,26.26,1372000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,588.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3),10,0.019055831600000003,0.0005897666666666667,26.26,52000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,106.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3),24,0.7833782931972667,0.025854631833333336,26.26|39.25,1382190,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,588.0,25769803776.0,None
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R3),19,0.058896195000000005,0.0012183,39.25,108000.0,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz,6,None,102.0,25769803776.0,None
