id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
3,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1700837782000,1700837784000,1,83.8,,1073741824.0,,,0.0005865757177083334,0.0005865757177083334,0.0,245.89,
2,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1700837780000,1700837834000,1,26.2,,1073741824.0,,,0.005945389678124999,0.005945389678124999,0.0,245.89,
60,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837797000,1700837899000,2,138.4,,1073741824.0,,,0.047627356187500004,0.047627356187500004,0.0,245.89,
41,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837790000,1700837909000,2,184.7,,1073741824.0,,,0.07308801275842014,0.07308801275842014,0.0,245.89,
5,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837791000,1700837924000,2,189.5,,1073741824.0,,,0.0837169367155382,0.0837169367155382,0.0,245.89,
37,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837793000,1700837929000,2,187.9,,1073741824.0,,,0.08491324492708334,0.08491324492708334,0.0,245.89,
18,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837794000,1700837934000,2,147.0,,1073741824.0,,,0.06920002014236111,0.06920002014236111,0.0,245.89,
39,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837788000,1700837934000,2,173.6,,1073741824.0,,,0.08451693513472221,0.08451693513472221,0.0,245.89,
66,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837790000,1700837938000,2,189.8,,1073741824.0,,,0.09329990395069444,0.09329990395069444,0.0,245.89,
73,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837791000,1700837938000,2,191.0,,1073741824.0,,,0.09323051259739583,0.09323051259739583,0.0,245.89,
