id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
2,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD,1718121113000,1718121115000,1,92.7,,7516192768.0,,,0.00035813895121527786,0.00035813895121527786,0.0,148.63,
23,NFCORE_MAG:MAG:FASTP,1718121124000,1718121144000,6,442.9,,38654705664.0,,,0.017938273397569444,0.017938273397569444,0.0,148.63,
21,NFCORE_MAG:MAG:FASTQC_RAW,1718121114000,1718121142000,6,219.7,,38654705664.0,,,0.020678835131597222,0.020678835131597222,0.0,148.63,
26,NFCORE_MAG:MAG:FASTP,1718121122000,1718121149000,6,461.8,,38654705664.0,,,0.0245787805359375,0.0245787805359375,0.0,148.63,
18,NFCORE_MAG:MAG:FASTP,1718121138000,1718121170000,6,409.3,,38654705664.0,,,0.02793827010277778,0.02793827010277778,0.0,148.63,
12,NFCORE_MAG:MAG:FASTQC_RAW,1718121114000,1718121149000,6,211.4,,38654705664.0,,,0.025642403651909725,0.025642403651909725,0.0,148.63,
16,NFCORE_MAG:MAG:FASTQC_RAW,1718121124000,1718121153000,6,213.4,,38654705664.0,,,0.021287720117881947,0.021287720117881947,0.0,148.63,
7,NFCORE_MAG:MAG:FASTP,1718121115000,1718121166000,6,740.7,,38654705664.0,,,0.05651993651015625,0.05651993651015625,0.0,148.63,
28,NFCORE_MAG:MAG:FASTP,1718121121000,1718121166000,6,505.7,,38654705664.0,,,0.04236645897265625,0.04236645897265625,0.0,148.63,
33,NFCORE_MAG:MAG:FASTP,1718121138000,1718121203000,6,618.4,,38654705664.0,,,0.06639420797569442,0.06639420797569442,0.0,148.63,
4,NFCORE_MAG:MAG:KRONA_DB,1718121115000,1718121178000,1,78.7,,7516192768.0,,,0.010655505322656252,0.010655505322656252,0.0,148.63,
9,NFCORE_MAG:MAG:FASTP,1718121122000,1718121182000,6,583.2,,38654705664.0,,,0.059788275375000005,0.059788275375000005,0.0,148.63,
19,NFCORE_MAG:MAG:FASTQC_RAW,1718121182000,1718121209000,6,213.1,,38654705664.0,,,0.019813853688281247,0.019813853688281247,0.0,148.63,
25,NFCORE_MAG:MAG:FASTQC_RAW,1718121113000,1718121186000,6,205.9,,38654705664.0,,,0.0531978211953993,0.0531978211953993,0.0,148.63,
27,NFCORE_MAG:MAG:FASTQC_RAW,1718121156000,1718121190000,6,213.0,,38654705664.0,,,0.024948366061458338,0.024948366061458338,0.0,148.63,
11,NFCORE_MAG:MAG:FASTQC_RAW,1718121115000,1718121191000,6,203.6,,38654705664.0,,,0.055259994065277776,0.055259994065277776,0.0,148.63,
