id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
2,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,1718993403000,1718993406000,1,1055.0,,6442450944.0,,,0.013023932145219169,0.013023932145219169,0.0,762.941744,
1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,1718993406000,1718993410000,1,1387.7,,6442450944.0,,,0.02221270449313389,0.02221270449313389,0.0,762.941744,
22,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993413000,1,73.0,,6442450944.0,,,0.0,0.0,0.0,762.941744,
14,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993437000,1718993438000,1,97.7,,6442450944.0,,,0.000854329184325139,0.000854329184325139,0.0,762.941744,
9,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993414000,1,73.6,,6442450944.0,,,0.0007665445244577779,0.0007665445244577779,0.0,762.941744,
21,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993413000,1,73.6,,6442450944.0,,,0.0,0.0,0.0,762.941744,
13,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993412000,1718993413000,1,75.0,,6442450944.0,,,0.0007716440482675001,0.0007716440482675001,0.0,762.941744,
26,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993438000,1718993438000,1,92.5,,6442450944.0,,,0.0,0.0,0.0,762.941744,
10,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993413000,1,72.7,,6442450944.0,,,0.0,0.0,0.0,762.941744,
8,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993414000,1,71.6,,6442450944.0,,,0.000759259490443889,0.000759259490443889,0.0,762.941744,
19,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993438000,1718993438000,1,105.4,,6442450944.0,,,0.0,0.0,0.0,762.941744,
5,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993414000,1,74.9,,6442450944.0,,,0.0007712797965668056,0.0007712797965668056,0.0,762.941744,
17,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993414000,1,72.0,,6442450944.0,,,0.0007607164972466667,0.0007607164972466667,0.0,762.941744,
31,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993438000,1718993438000,1,99.4,,6442450944.0,,,0.0,0.0,0.0,762.941744,
36,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993414000,1718993414000,1,83.8,,6442450944.0,,,0.0,0.0,0.0,762.941744,
35,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993413000,1718993414000,1,71.3,,6442450944.0,,,0.0007581667353418056,0.0007581667353418056,0.0,762.941744,
40,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993417000,1718993418000,1,78.0,,6442450944.0,,,0.0007825715992883335,0.0007825715992883335,0.0,762.941744,
43,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993438000,1718993439000,1,108.6,,6442450944.0,,,0.0008940326197008334,0.0008940326197008334,0.0,762.941744,
44,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993414000,1718993414000,1,64.1,,6442450944.0,,,0.0,0.0,0.0,762.941744,
45,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993414000,1718993414000,1,84.0,,6442450944.0,,,0.0,0.0,0.0,762.941744,
51,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993439000,1718993439000,1,102.0,,6442450944.0,,,0.0,0.0,0.0,762.941744,
50,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993414000,1718993414000,1,80.8,,6442450944.0,,,0.0,0.0,0.0,762.941744,
53,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,1718993414000,1718993414000,1,74.1,,6442450944.0,,,0.0,0.0,0.0,762.941744,
