id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
2,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1700848586000,1700848599000,1,1.4,,1073741824.0,,,0.0012753084392659723,0.0012753084392659723,0.0,772.467176,
3,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1700848583000,1700848624000,1,38.9,,1073741824.0,,,0.01938346118054757,0.01938346118054757,0.0,772.467176,
49,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848684000,2,181.7,,1073741824.0,,,0.1538593482767006,0.1538593482767006,0.0,772.467176,
13,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848605000,1700848737000,2,163.3,,1073741824.0,,,0.2264673401358225,0.2264673401358225,0.0,772.467176,
44,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848737000,2,188.9,,1073741824.0,,,0.2641721737734715,0.2641721737734715,0.0,772.467176,
71,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848605000,1700848738000,2,184.7,,1073741824.0,,,0.25661970452689914,0.25661970452689914,0.0,772.467176,
4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848737000,2,187.9,,1073741824.0,,,0.26479480779801556,0.26479480779801556,0.0,772.467176,
42,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848737000,2,193.1,,1073741824.0,,,0.2718085683601031,0.2718085683601031,0.0,772.467176,
34,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848606000,1700848742000,2,186.4,,1073741824.0,,,0.2647180639887333,0.2647180639887333,0.0,772.467176,
1,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,1700848578000,1700848742000,1,10.6,,1712324608.0,,,0.03936707973655979,0.03936707973655979,0.0,772.467176,
12,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848747000,2,112.2,,1073741824.0,,,0.17474179810534238,0.17474179810534238,0.0,772.467176,
48,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848605000,1700848749000,2,164.9,,1073741824.0,,,0.24935723233265,0.24935723233265,0.0,772.467176,
46,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848752000,2,183.3,,1073741824.0,,,0.28349161807789697,0.28349161807789697,0.0,772.467176,
7,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848756000,2,166.3,,1073741824.0,,,0.26533652052151835,0.26533652052151835,0.0,772.467176,
55,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848755000,2,193.5,,1073741824.0,,,0.30866116685711936,0.30866116685711936,0.0,772.467176,
61,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848755000,2,162.3,,1073741824.0,,,0.2592619244791406,0.2592619244791406,0.0,772.467176,
9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848758000,2,160.4,,1073741824.0,,,0.2597498662453139,0.2597498662453139,0.0,772.467176,
53,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848758000,2,183.9,,1073741824.0,,,0.2959077002541382,0.2959077002541382,0.0,772.467176,
32,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848763000,2,166.3,,1073741824.0,,,0.2793016005489667,0.2793016005489667,0.0,772.467176,
15,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848764000,2,178.8,,1073741824.0,,,0.3011543482749064,0.3011543482749064,0.0,772.467176,
40,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848768000,2,152.8,,1073741824.0,,,0.2641638187899534,0.2641638187899534,0.0,772.467176,
63,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848607000,1700848764000,2,183.0,,1073741824.0,,,0.30026039186023656,0.30026039186023656,0.0,772.467176,
22,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848769000,2,140.5,,1073741824.0,,,0.24847334078977854,0.24847334078977854,0.0,772.467176,
11,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848769000,2,146.3,,1073741824.0,,,0.25815073178755343,0.25815073178755343,0.0,772.467176,
50,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848769000,2,147.0,,1073741824.0,,,0.2593186927700435,0.2593186927700435,0.0,772.467176,
56,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848773000,2,171.3,,1073741824.0,,,0.30525039570831186,0.30525039570831186,0.0,772.467176,
33,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848774000,2,121.8,,1073741824.0,,,0.2237772500171795,0.2237772500171795,0.0,772.467176,
18,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848777000,2,140.7,,1073741824.0,,,0.2577462191585657,0.2577462191585657,0.0,772.467176,
74,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848779000,2,156.4,,1073741824.0,,,0.2881765242132292,0.2881765242132292,0.0,772.467176,
51,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848781000,2,166.5,,1073741824.0,,,0.3128263474205991,0.3128263474205991,0.0,772.467176,
59,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848784000,2,170.4,,1073741824.0,,,0.32158774120850003,0.32158774120850003,0.0,772.467176,
24,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848782000,2,164.0,,1073741824.0,,,0.3083553248400661,0.3083553248400661,0.0,772.467176,
28,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848787000,2,164.5,,1073741824.0,,,0.31788778436612164,0.31788778436612164,0.0,772.467176,
76,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848688000,1700848783000,2,189.0,,1073741824.0,,,0.18738115816375764,0.18738115816375764,0.0,772.467176,
35,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848789000,2,127.4,,1073741824.0,,,0.25375540026155763,0.25375540026155763,0.0,772.467176,
30,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848794000,2,130.0,,1073741824.0,,,0.2641449094372075,0.2641449094372075,0.0,772.467176,
73,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848794000,2,146.0,,1073741824.0,,,0.29313493200806384,0.29313493200806384,0.0,772.467176,
70,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848799000,2,181.0,,1073741824.0,,,0.3690383479642438,0.3690383479642438,0.0,772.467176,
26,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848799000,2,176.8,,1073741824.0,,,0.36085562730847504,0.36085562730847504,0.0,772.467176,
52,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848602000,1700848800000,2,165.5,,1073741824.0,,,0.35752981326796685,0.35752981326796685,0.0,760.6737840000001,
38,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848603000,1700848800000,2,130.3,,1073741824.0,,,0.2851258516460521,0.2851258516460521,0.0,760.6737840000001,
75,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700848604000,1700848800000,2,167.4,,1073741824.0,,,0.36814037381118475,0.36814037381118475,0.0,760.6737840000001,
82,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA,1700848748000,1700848800000,1,97.3,,1729101824.0,,,0.07584856131460406,0.07584856131460406,0.0,760.6737840000001,
57,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,161.7,,3493855232.0,,,2.2585408047981774,2.2585408047981774,0.0,751.658643,
14,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,163.2,,3493855232.0,,,2.7534395934545994,2.7534395934545994,0.0,750.7231095,
81,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848768000,1700848800000,5,164.0,,3493855232.0,,,2.8986525941951413,2.8986525941951413,0.0,750.25534275,
16,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,160.3,,3493855232.0,,,3.49412605871791,3.49412605871791,0.0,750.25534275,
31,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848602000,1700848800000,5,162.6,,3493855232.0,,,3.5979133496973157,3.5979133496973157,0.0,750.25534275,
54,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,160.8,,3493855232.0,,,3.8579930391482264,3.8579930391482264,0.0,757.732523375,
41,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,161.3,,3493855232.0,,,3.9579032001437433,3.9579032001437433,0.0,757.732523375,
43,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,162.4,,3493855232.0,,,4.078654702881736,4.078654702881736,0.0,757.732523375,
6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,162.7,,3493855232.0,,,4.088846643868208,4.088846643868208,0.0,757.732523375,
10,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,163.8,,3493855232.0,,,4.106830333606705,4.106830333606705,0.0,757.732523375,
20,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,163.0,,3493855232.0,,,4.093397279046302,4.093397279046302,0.0,757.732523375,
5,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848606000,1700848800000,5,162.2,,3493855232.0,,,4.209408277782917,4.209408277782917,0.0,757.732523375,
37,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,160.3,,3493855232.0,,,4.169099316376696,4.169099316376696,0.0,757.732523375,
45,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848606000,1700848800000,5,162.8,,3493855232.0,,,4.22272961444494,4.22272961444494,0.0,757.732523375,
27,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,161.6,,3493855232.0,,,4.211086576238902,4.211086576238902,0.0,757.732523375,
19,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,163.6,,3493855232.0,,,4.306598592678097,4.306598592678097,0.0,760.3371336875,
36,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,162.1,,3493855232.0,,,4.3064577813494616,4.3064577813494616,0.0,760.3371336875,
64,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848606000,1700848800000,5,163.4,,3493855232.0,,,4.367937725140853,4.367937725140853,0.0,760.3371336875,
47,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,163.8,,3493855232.0,,,4.4167626075898765,4.4167626075898765,0.0,760.3371336875,
29,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,162.6,,3493855232.0,,,4.512804525945322,4.512804525945322,0.0,760.3371336875,
39,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,163.6,,3493855232.0,,,4.74759747083924,4.74759747083924,0.0,760.3371336875,
17,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,164.0,,3493855232.0,,,4.891682298364556,4.891682298364556,0.0,761.63943884375,
68,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,162.2,,3493855232.0,,,4.8494193568804835,4.8494193568804835,0.0,761.63943884375,
58,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,160.8,,3493855232.0,,,4.80984973341275,4.80984973341275,0.0,761.63943884375,
8,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848749000,1700848800000,5,162.9,,3493855232.0,,,4.58974165752005,4.58974165752005,0.0,761.63943884375,
77,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848758000,1700848800000,5,162.6,,3493855232.0,,,4.5654216336417,4.5654216336417,0.0,761.63943884375,
21,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,162.1,,3493855232.0,,,5.020739782210751,5.020739782210751,0.0,761.63943884375,
67,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848602000,1700848800000,5,162.1,,3493855232.0,,,5.039485567208677,5.039485567208677,0.0,761.63943884375,
25,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,161.4,,3493855232.0,,,5.115859289191383,5.115859289191383,0.0,761.63943884375,
66,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848606000,1700848800000,5,162.9,,3493855232.0,,,5.1583131278020415,5.1583131278020415,0.0,761.63943884375,
65,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,161.2,,3493855232.0,,,5.114115359288316,5.114115359288316,0.0,761.63943884375,
79,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848768000,1700848800000,5,163.0,,3493855232.0,,,4.852859763399614,4.852859763399614,0.0,761.63943884375,
78,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848758000,1700848800000,5,162.6,,3493855232.0,,,4.972262616726793,4.972262616726793,0.0,761.63943884375,
60,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848604000,1700848800000,5,161.8,,3493855232.0,,,5.285365669327957,5.285365669327957,0.0,761.63943884375,
23,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848606000,1700848800000,5,163.8,,3493855232.0,,,5.504244546191845,5.504244546191845,0.0,750.723995421875,
69,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848602000,1700848800000,5,159.5,,3493855232.0,,,5.566755127566636,5.566755127566636,0.0,750.723995421875,
72,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848603000,1700848800000,5,162.1,,3493855232.0,,,5.7456575869550415,5.7456575869550415,0.0,750.723995421875,
62,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848605000,1700848800000,5,162.8,,3493855232.0,,,5.7612619204084226,5.7612619204084226,0.0,750.723995421875,
80,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1700848768000,1700848800000,5,163.3,,3493855232.0,,,6.115443897929338,6.115443897929338,0.0,745.2662737109374,
83,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:SALMON_INDEX,1700848830000,1700849100000,5,427.8,,34359738368.0,,,19.184758885607778,19.184758885607778,0.0,750.7009614531249,
84,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700849845000,1700850000000,10,498.1,,42949672960.0,,,8.029586219492154,8.029586219492154,0.0,757.49864,
85,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850091000,1700850300000,10,542.1,,42949672960.0,,,9.34988389198723,9.34988389198723,0.0,760.220192,
86,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850334000,1700850600000,10,482.6,,42949672960.0,,,10.393272881217527,10.393272881217527,0.0,750.69476,
87,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850524000,1700850600000,10,545.2,,42949672960.0,,,12.456897801025764,12.456897801025764,0.0,745.2516559999999,
88,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850554000,1700850600000,10,431.2,,42949672960.0,,,14.28296463695395,14.28296463695395,0.0,746.839228,
95,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1700850838000,1700850900000,4,261.9,,6442450944.0,,,0.29343996325697913,0.29343996325697913,0.0,764.075724,
96,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,1700850886000,1700850900000,4,253.0,,7838105600.0,,,0.85966535905105,0.85966535905105,0.0,764.075724,
89,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850714000,1700850900000,10,561.8,,42949672960.0,,,16.013141323350506,16.013141323350506,0.0,746.9597133750001,
92,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850835000,1700850900000,10,589.4,,42949672960.0,,,15.39587431960741,15.39587431960741,0.0,746.9597133750001,
90,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850811000,1700850900000,10,483.2,,42949672960.0,,,15.02014636214628,15.02014636214628,0.0,746.9597133750001,
97,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850888000,1700850900000,10,501.1,,42949672960.0,,,14.84389766648871,14.84389766648871,0.0,761.7546086875,
93,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850815000,1700850900000,10,531.5,,42949672960.0,,,16.86441674620601,16.86441674620601,0.0,761.7546086875,
91,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850813000,1700850900000,10,438.3,,42949672960.0,,,17.000064555115358,17.000064555115358,0.0,769.15205634375,
103,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1700850937000,1700850952000,2,141.5,,1073741824.0,,,0.022190776540752084,0.022190776540752084,0.0,762.941744,
104,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,1700850937000,1700851200000,1,122.8,,17330864128.0,,,0.7249599608445334,0.7249599608445334,0.0,762.941744,
109,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1700851180000,1700851200000,4,401.5,,6442450944.0,,,0.3479128396536108,0.3479128396536108,0.0,762.941744,
110,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT,1700851180000,1700851200000,4,179.2,,7838105600.0,,,1.1099452512418773,1.1099452512418773,0.0,751.375148,
94,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700850976000,1700851200000,10,565.5,,42949672960.0,,,14.00445324887176,14.00445324887176,0.0,746.9242765,
101,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700851181000,1700851200000,10,623.5,,42949672960.0,,,15.817428514677278,15.817428514677278,0.0,761.73689025,
102,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700851153000,1700851200000,10,555.1,,42949672960.0,,,16.53161917878085,16.53161917878085,0.0,769.1431971249999,
105,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES,1700851041000,1700851200000,10,494.8,,42949672960.0,,,18.671666477665198,18.671666477665198,0.0,773.0731465624999,
117,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,1700851226000,1700851258000,1,100.3,,1073741824.0,,,0.03433047112564,0.03433047112564,0.0,762.941744,
118,NFCORE_RNASEQ:RNASEQ:DUPRADAR,1700851226000,1700851324000,2,177.5,,1097859072.0,,,0.17997658981003287,0.17997658981003287,0.0,762.941744,
129,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE,1700851262000,1700851334000,2,108.3,,1523580928.0,,,0.08543338202558749,0.08543338202558749,0.0,762.941744,
121,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS,1700851226000,1700851338000,2,41.3,,1073741824.0,,,0.054949501577895556,0.054949501577895556,0.0,762.941744,
130,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT,1700851337000,1700851345000,5,359.7,,1073741824.0,,,0.029060504011025553,0.029060504011025553,0.0,762.941744,
133,NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE,1700851349000,1700851351000,1,104.9,,1073741824.0,,,0.0022364392146819443,0.0022364392146819443,0.0,762.941744,
122,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1700851260000,1700851353000,2,17.8,,1073741824.0,,,0.0240613944610475,0.0240613944610475,0.0,762.941744,
119,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV,1700851226000,1700851377000,2,118.2,,5999951872.0,,,0.24622148364439753,0.24622148364439753,0.0,762.941744,
128,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION,1700851262000,1700851377000,2,103.3,,1734344704.0,,,0.13265734013966976,0.13265734013966976,0.0,762.941744,
136,NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP,1700851381000,1700851389000,1,74.1,,1073741824.0,,,0.0065143039062522225,0.0065143039062522225,0.0,762.941744,
135,NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP,1700851381000,1700851389000,1,81.1,,1073741824.0,,,0.0070669068499966655,0.0070669068499966655,0.0,762.941744,
127,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION,1700851328000,1700851424000,2,107.5,,10159652864.0,,,0.17729828347999668,0.17729828347999668,0.0,762.941744,
124,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION,1700851320000,1700851439000,2,101.1,,1073741824.0,,,0.12860586450283928,0.12860586450283928,0.0,762.941744,
125,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT,1700851261000,1700851439000,1,95.7,,1073741824.0,,,0.18288340116605195,0.18288340116605195,0.0,762.941744,
126,NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION,1700851320000,1700851439000,2,105.9,,2000683008.0,,,0.14277683849906164,0.14277683849906164,0.0,762.941744,
140,NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG,1700851396000,1700851479000,1,17.9,,1073741824.0,,,0.021556051395396528,0.021556051395396528,0.0,762.941744,
141,NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG,1700851396000,1700851479000,1,62.1,,1073741824.0,,,0.05775746495648346,0.05775746495648346,0.0,762.941744,
116,NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE,1700851226000,1700851500000,2,48.0,,1333788672.0,,,0.1658895073982775,0.1658895073982775,0.0,751.375148,
