id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
3,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1700837782000,1700837784000,1,83.8,,1073741824.0,,,0.0017388594374941667,0.0017388594374941667,0.0,728.922344,
2,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1700837780000,1700837834000,1,26.2,,1073741824.0,,,0.017624658913222496,0.017624658913222496,0.0,728.922344,
60,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837797000,1700837899000,2,138.4,,1073741824.0,,,0.14118770226815,0.14118770226815,0.0,728.922344,
41,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837790000,1700837909000,2,184.7,,1073741824.0,,,0.21666389677567008,0.21666389677567008,0.0,728.922344,
5,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837791000,1700837924000,2,189.5,,1073741824.0,,,0.24817253952250914,0.24817253952250914,0.0,728.922344,
37,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837793000,1700837929000,2,187.9,,1073741824.0,,,0.25171890491234167,0.25171890491234167,0.0,728.922344,
18,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837794000,1700837934000,2,147.0,,1073741824.0,,,0.20513823615038054,0.20513823615038054,0.0,728.922344,
39,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837788000,1700837934000,2,173.6,,1073741824.0,,,0.25054407444832105,0.25054407444832105,0.0,728.922344,
66,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837790000,1700837938000,2,189.8,,1073741824.0,,,0.2765805225211072,0.2765805225211072,0.0,728.922344,
73,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837791000,1700837938000,2,191.0,,1073741824.0,,,0.2763748170922579,0.2763748170922579,0.0,728.922344,
55,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837795000,1700837947000,2,155.3,,1073741824.0,,,0.23461575450252614,0.23461575450252614,0.0,728.922344,
61,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837793000,1700837944000,2,161.0,,1073741824.0,,,0.24118682491996263,0.24118682491996263,0.0,728.922344,
77,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837797000,1700837951000,2,118.5,,1073741824.0,,,0.184272998567104,0.184272998567104,0.0,728.922344,
12,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837797000,1700837948000,2,161.3,,1073741824.0,,,0.24161390887354742,0.24161390887354742,0.0,728.922344,
17,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1700837797000,1700837951000,2,112.3,,1073741824.0,,,0.17527123788536542,0.17527123788536542,0.0,728.922344,
