id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
9,task_mProject,1704997808000,1704997941000,1,59.8,,23396834345.0,,,0.3192431451338717,0.3192431451338717,0.0,762.941744,
27,task_mProject,1704997809000,1704997941000,1,61.3,,23396834345.0,,,0.3187966668568939,0.3187966668568939,0.0,762.941744,
1,task_mProject,1704997809000,1704997941000,1,55.4,,23396834345.0,,,0.3111115387749622,0.3111115387749622,0.0,762.941744,
38,task_mProject,1704997809000,1704997941000,1,54.8,,23396834345.0,,,0.31033000032595226,0.31033000032595226,0.0,762.941744,
20,task_mProject,1704997808000,1704997941000,1,62.2,,23396834345.0,,,0.3223929819132151,0.3223929819132151,0.0,762.941744,
15,task_mProject,1704997817000,1704997983000,1,59.4,,23396834345.0,,,0.3977986211127384,0.3977986211127384,0.0,762.941744,
34,task_mProject,1704997820000,1704997995000,1,24.9,,23396834345.0,,,0.35978851136086065,0.35978851136086065,0.0,762.941744,
8,task_mProject,1704997821000,1704998001000,1,27.2,,23396834345.0,,,0.37415349773385304,0.37415349773385304,0.0,762.941744,
19,task_mProject,1704997822000,1704998001000,1,26.3,,23396834345.0,,,0.3704851469366509,0.3704851469366509,0.0,762.941744,
32,task_mProject,1704997822000,1704998001000,1,27.0,,23396834345.0,,,0.37172159602327914,0.37172159602327914,0.0,762.941744,
24,task_mProject,1704997822000,1704998001000,1,27.8,,23396834345.0,,,0.3731346806937113,0.3731346806937113,0.0,762.941744,
37,task_mProject,1704997821000,1704998001000,1,29.1,,23396834345.0,,,0.37752832285457805,0.37752832285457805,0.0,762.941744,
22,task_mProject,1704997821000,1704998009000,1,28.0,,23396834345.0,,,0.3922666756979222,0.3922666756979222,0.0,762.941744,
25,task_mProject,1704997810000,1704998008000,1,33.4,,23396834345.0,,,0.4236826934668934,0.4236826934668934,0.0,762.941744,
14,task_mProject,1704997813000,1704998010000,1,40.1,,23396834345.0,,,0.43456753590958963,0.43456753590958963,0.0,762.941744,
7,task_mProject,1704997810000,1704998013000,1,30.0,,23396834345.0,,,0.4275709201010737,0.4275709201010737,0.0,762.941744,
13,task_mProject,1704997818000,1704998010000,1,23.9,,23396834345.0,,,0.3928447566573633,0.3928447566573633,0.0,762.941744,
3,task_mProject,1704997821000,1704998009000,1,26.3,,23396834345.0,,,0.3891128917546949,0.3891128917546949,0.0,762.941744,
