id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
2,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1700956012000,1700956014000,1,102.1,,1073741824.0,,,0.0015406359890625001,0.0015406359890625001,0.0,538.89,
3,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1700956016000,1700956041000,1,98.2,,3398434816.0,,,0.021754438481445315,0.021754438481445315,0.0,538.89,
1,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1700956016000,1700956054000,1,38.9,,1073741824.0,,,0.012532888013020833,0.012532888013020833,0.0,538.89,
214,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1700956060000,1700956074000,1,0.8,,1073741824.0,,,0.0008995720708333333,0.0008995720708333333,0.0,538.89,
72,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700956035000,1700956094000,2,104.1,,1680867328.0,,,0.04822878034576823,0.04822878034576823,0.0,538.89,
61,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700956033000,1700956104000,2,88.2,,1680867328.0,,,0.05016957022701822,0.05016957022701822,0.0,538.89,
58,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700956033000,1700956102000,2,89.8,,1680867328.0,,,0.04952583290917968,0.04952583290917968,0.0,538.89,
67,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700956043000,1700956104000,2,103.7,,1680867328.0,,,0.04969358581100261,0.04969358581100261,0.0,538.89,
68,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700956044000,1700956104000,2,104.7,,1680867328.0,,,0.04929713795703126,0.04929713795703126,0.0,538.89,
71,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1700956044000,1700956102000,2,103.5,,1680867328.0,,,0.04716878675638021,0.04716878675638021,0.0,538.89,
