id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
9,task_mProject,1704997808000,1704997941000,1,59.8,,23396834345.0,,,0.22634937501691688,0.22634937501691688,0.0,540.94,
27,task_mProject,1704997809000,1704997941000,1,61.3,,23396834345.0,,,0.22603281354803967,0.22603281354803967,0.0,540.94,
1,task_mProject,1704997809000,1704997941000,1,55.4,,23396834345.0,,,0.22058391365845634,0.22058391365845634,0.0,540.94,
38,task_mProject,1704997809000,1704997941000,1,54.8,,23396834345.0,,,0.22002978824595634,0.22002978824595634,0.0,540.94,
20,task_mProject,1704997808000,1704997941000,1,62.2,,23396834345.0,,,0.22858266834608357,0.22858266834608357,0.0,540.94,
15,task_mProject,1704997817000,1704997983000,1,59.4,,23396834345.0,,,0.2820466802308365,0.2820466802308365,0.0,540.94,
34,task_mProject,1704997820000,1704997995000,1,24.9,,23396834345.0,,,0.25509679980958544,0.25509679980958544,0.0,540.94,
8,task_mProject,1704997821000,1704998001000,1,27.2,,23396834345.0,,,0.265281844460395,0.265281844460395,0.0,540.94,
19,task_mProject,1704997822000,1704998001000,1,26.3,,23396834345.0,,,0.2626809149715525,0.2626809149715525,0.0,540.94,
32,task_mProject,1704997822000,1704998001000,1,27.0,,23396834345.0,,,0.26355758055471223,0.26355758055471223,0.0,540.94,
24,task_mProject,1704997822000,1704998001000,1,27.8,,23396834345.0,,,0.2645594840783233,0.2645594840783233,0.0,540.94,
37,task_mProject,1704997821000,1704998001000,1,29.1,,23396834345.0,,,0.267674658741645,0.267674658741645,0.0,540.94,
22,task_mProject,1704997821000,1704998009000,1,28.0,,23396834345.0,,,0.27812442721974595,0.27812442721974595,0.0,540.94,
25,task_mProject,1704997810000,1704998008000,1,33.4,,23396834345.0,,,0.3003989728001845,0.3003989728001845,0.0,540.94,
14,task_mProject,1704997813000,1704998010000,1,40.1,,23396834345.0,,,0.3081165301592587,0.3081165301592587,0.0,540.94,
7,task_mProject,1704997810000,1704998013000,1,30.0,,23396834345.0,,,0.3031557983796399,0.3031557983796399,0.0,540.94,
13,task_mProject,1704997818000,1704998010000,1,23.9,,23396834345.0,,,0.2785342974577547,0.2785342974577547,0.0,540.94,
3,task_mProject,1704997821000,1704998009000,1,26.3,,23396834345.0,,,0.27588833527738477,0.27588833527738477,0.0,540.94,
12,task_mProject,1704997818000,1704998013000,1,31.1,,23396834345.0,,,0.2927095281680321,0.2927095281680321,0.0,540.94,
5,task_mProject,1704997813000,1704998010000,1,31.3,,23396834345.0,,,0.29598734057453646,0.29598734057453646,0.0,540.94,
10,task_mProject,1704997810000,1704998008000,1,33.7,,23396834345.0,,,0.30081456685955954,0.30081456685955954,0.0,540.94,
26,task_mProject,1704997810000,1704998013000,1,33.0,,23396834345.0,,,0.3074166869681816,0.3074166869681816,0.0,540.94,
23,task_mProject,1704997820000,1704998013000,1,30.0,,23396834345.0,,,0.2882220152082291,0.2882220152082291,0.0,540.94,
11,task_mProject,1704997819000,1704998010000,1,21.1,,23396834345.0,,,0.27334185215085666,0.27334185215085666,0.0,540.94,
6,task_mProject,1704997822000,1704998009000,1,26.6,,23396834345.0,,,0.2748133496328132,0.2748133496328132,0.0,540.94,
2,task_mProject,1704997810000,1704998008000,1,34.1,,23396834345.0,,,0.30136869227205954,0.30136869227205954,0.0,540.94,
16,task_mProject,1704997813000,1704998010000,1,30.5,,23396834345.0,,,0.2948846869759254,0.2948846869759254,0.0,540.94,
21,task_mProject,1704997809000,1704998013000,1,39.7,,23396834345.0,,,0.31849391616969763,0.31849391616969763,0.0,540.94,
31,task_mProject,1704997821000,1704998009000,1,30.6,,23396834345.0,,,0.28154433254335703,0.28154433254335703,0.0,540.94,
4,task_mProject,1704997821000,1704998010000,1,7.5,,23396834345.0,,,0.2524957454162272,0.2524957454162272,0.0,540.94,
30,task_mProject,1704997810000,1704998008000,1,34.2,,23396834345.0,,,0.3015072236251845,0.3015072236251845,0.0,540.94,
28,task_mProject,1704997819000,1704998013000,1,29.7,,23396834345.0,,,0.2893081953055785,0.2893081953055785,0.0,540.94,
17,task_mProject,1704997814000,1704998010000,1,34.3,,23396834345.0,,,0.2985988281603467,0.2985988281603467,0.0,540.94,
18,task_mProject,1704997810000,1704998013000,1,36.2,,23396834345.0,,,0.3119616347959594,0.3119616347959594,0.0,540.94,
33,task_mProject,1704997820000,1704998009000,1,35.0,,23396834345.0,,,0.28886022561153973,0.28886022561153973,0.0,540.94,
35,task_mProject,1704997821000,1704998013000,1,30.7,,23396834345.0,,,0.2876689709244214,0.2876689709244214,0.0,540.94,
36,task_mProject,1704997814000,1704998010000,1,33.7,,23396834345.0,,,0.2977760358811801,0.2977760358811801,0.0,540.94,
39,task_mProject,1704997810000,1704998008000,1,33.4,,23396834345.0,,,0.3003989728001845,0.3003989728001845,0.0,540.94,
40,task_mProject,1704997810000,1704998013000,1,30.7,,23396834345.0,,,0.3041500057169663,0.3041500057169663,0.0,540.94,
41,task_mDiffFit,1704997987000,1704998029000,1,10.4,,2201170739.0,,,0.008127578421205869,0.008127578421205869,0.0,540.94,
29,task_mProject,1704997817000,1704998013000,1,29.9,,23396834345.0,,,0.2925650181131245,0.2925650181131245,0.0,540.94,
44,task_mDiffFit,1704998003000,1704998091000,1,4.6,,2201170739.0,,,0.013458181494034518,0.013458181494034518,0.0,540.94,
43,task_mDiffFit,1704998003000,1704998097000,1,4.5,,2201170739.0,,,0.014310017367649246,0.014310017367649246,0.0,540.94,
42,task_mDiffFit,1704998003000,1704998097000,1,4.4,,2201170739.0,,,0.0142442499575798,0.0142442499575798,0.0,540.94,
45,task_mDiffFit,1704998003000,1704998097000,1,4.1,,2201170739.0,,,0.014046947727371467,0.014046947727371467,0.0,540.94,
47,task_mDiffFit,1704998004000,1704998121000,1,4.0,,2201170739.0,,,0.017402107416216346,0.017402107416216346,0.0,540.94,
46,task_mDiffFit,1704998004000,1704998121000,1,3.7,,2201170739.0,,,0.01715652910840385,0.01715652910840385,0.0,540.94,
50,task_mDiffFit,1704998004000,1704998121000,1,4.1,,2201170739.0,,,0.017483966852153848,0.017483966852153848,0.0,540.94,
48,task_mDiffFit,1704998005000,1704998121000,1,3.3,,2201170739.0,,,0.01668525297692176,0.01668525297692176,0.0,540.94,
49,task_mDiffFit,1704998005000,1704998121000,1,4.0,,2201170739.0,,,0.017253371455393983,0.017253371455393983,0.0,540.94,
87,task_mDiffFit,1704998030000,1704998122000,1,5.1,,2201170739.0,,,0.014391757533851744,0.014391757533851744,0.0,540.94,
111,task_mDiffFit,1704998040000,1704998121000,1,5.3,,2201170739.0,,,0.012784347750048816,0.012784347750048816,0.0,540.94,
126,task_mDiffFit,1704998041000,1704998146000,1,4.3,,2201170739.0,,,0.015837666675410506,0.015837666675410506,0.0,540.94,
53,task_mDiffFit,1704998015000,1704998149000,1,3.4,,2201170739.0,,,0.019368097498113163,0.019368097498113163,0.0,540.94,
56,task_mDiffFit,1704998016000,1704998151000,1,3.5,,2201170739.0,,,0.019607088734456362,0.019607088734456362,0.0,540.94,
58,task_mDiffFit,1704998017000,1704998166000,1,3.4,,2201170739.0,,,0.0215361681135736,0.0215361681135736,0.0,540.94,
81,task_mDiffFit,1704998028000,1704998164000,1,3.2,,2201170739.0,,,0.019466867882952335,0.019466867882952335,0.0,540.94,
64,task_mDiffFit,1704998021000,1704998180000,1,2.6,,2201170739.0,,,0.022091589528047212,0.022091589528047212,0.0,540.94,
66,task_mDiffFit,1704998021000,1704998183000,1,3.0,,2201170739.0,,,0.022961787309472632,0.022961787309472632,0.0,540.94,
97,task_mDiffFit,1704998031000,1704998183000,1,2.7,,2201170739.0,,,0.021225351126943463,0.021225351126943463,0.0,540.94,
96,task_mDiffFit,1704998030000,1704998192000,1,2.8,,2201170739.0,,,0.022735099640722633,0.022735099640722633,0.0,540.94,
61,task_mDiffFit,1704998017000,1704998198000,1,2.6,,2201170739.0,,,0.025148287450166954,0.025148287450166954,0.0,540.94,
91,task_mDiffFit,1704998030000,1704998216000,1,2.1,,2201170739.0,,,0.025192313955667654,0.025192313955667654,0.0,540.94,
60,task_mDiffFit,1704998017000,1704998219000,1,2.4,,2201170739.0,,,0.027783384625006003,0.027783384625006003,0.0,540.94,
74,task_mDiffFit,1704998023000,1704998231000,1,2.3,,2201170739.0,,,0.028463105787162393,0.028463105787162393,0.0,540.94,
65,task_mDiffFit,1704998020000,1704998235000,1,2.2,,2201170739.0,,,0.029270573311182817,0.029270573311182817,0.0,540.94,
72,task_mDiffFit,1704998023000,1704998235000,1,2.4,,2201170739.0,,,0.029158799705451845,0.029158799705451845,0.0,540.94,
79,task_mDiffFit,1704998024000,1704998240000,1,2.0,,2201170739.0,,,0.02910446528763018,0.02910446528763018,0.0,540.94,
80,task_mDiffFit,1704998025000,1704998244000,1,2.0,,2201170739.0,,,0.0295086939721806,0.0295086939721806,0.0,540.94,
92,task_mDiffFit,1704998030000,1704998241000,1,2.3,,2201170739.0,,,0.028873631351400315,0.028873631351400315,0.0,540.94,
106,task_mDiffFit,1704998036000,1704998238000,1,2.2,,2201170739.0,,,0.02750072469236711,0.02750072469236711,0.0,540.94,
109,task_mDiffFit,1704998040000,1704998244000,1,2.3,,2201170739.0,,,0.0279157383681785,0.0279157383681785,0.0,540.94,
116,task_mDiffFit,1704998040000,1704998241000,1,2.2,,2201170739.0,,,0.02736458249091975,0.02736458249091975,0.0,540.94,
121,task_mDiffFit,1704998041000,1704998252000,1,2.1,,2201170739.0,,,0.02857837765938643,0.02857837765938643,0.0,540.94,
125,task_mDiffFit,1704998041000,1704998251000,1,2.3,,2201170739.0,,,0.02873678949665434,0.02873678949665434,0.0,540.94,
128,task_mDiffFit,1704998041000,1704998251000,1,2.2,,2201170739.0,,,0.028589862303946008,0.028589862303946008,0.0,540.94,
54,task_mDiffFit,1704998017000,1704998251000,1,2.2,,2201170739.0,,,0.031857275138682695,0.031857275138682695,0.0,540.94,
57,task_mDiffFit,1704998021000,1704998255000,1,1.7,,2201170739.0,,,0.031038680779307694,0.031038680779307694,0.0,540.94,
62,task_mDiffFit,1704998023000,1704998238000,1,2.4,,2201170739.0,,,0.029571424229585593,0.029571424229585593,0.0,540.94,
71,task_mDiffFit,1704998023000,1704998255000,1,2.2,,2201170739.0,,,0.031584990735787966,0.031584990735787966,0.0,540.94,
