id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
15,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:BUILD_INTERVALS,1700935975000,1700935976000,1,8.6,,1073741824.0,,,0.0001649445413738889,0.0001649445413738889,0.0,749.333984,
3,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES,1700935972000,1700935978000,1,91.6,,1073741824.0,,,0.00581623671706,0.00581623671706,0.0,749.333984,
5,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_LOCI,1700935981000,1700935990000,1,89.6,,1073741824.0,,,0.00854990075744,0.00854990075744,0.0,749.333984,
90,NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_ANTITARGET,1700935982000,1700935990000,2,164.8,,1073741824.0,,,0.013430562773226669,0.013430562773226669,0.0,749.333984,
89,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED,1700935982000,1700935995000,1,1.2,,1073741824.0,,,0.0012119176264144445,0.0012119176264144445,0.0,749.333984,
2,NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC,1700935980000,1700936009000,1,26.4,,1073741824.0,,,0.009786353868122223,0.009786353868122223,0.0,749.333984,
120,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936043000,1700936045000,2,52.5,,1073741824.0,,,0.001180838479057222,0.001180838479057222,0.0,749.333984,
115,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936042000,1700936048000,2,0.6,,1073741824.0,,,0.0005244557331766667,0.0005244557331766667,0.0,749.333984,
117,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936042000,1700936047000,2,49.8,,1073741824.0,,,0.0028212554590305557,0.0028212554590305557,0.0,749.333984,
97,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936042000,1700936048000,2,45.7,,1073741824.0,,,0.003147085649365,0.003147085649365,0.0,749.333984,
106,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936042000,1700936053000,2,52.2,,1073741824.0,,,0.00646262834315389,0.00646262834315389,0.0,749.333984,
92,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936048000,1700936051000,2,75.6,,1073741824.0,,,0.0024429068434633334,0.0024429068434633334,0.0,749.333984,
119,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936048000,1700936051000,2,77.4,,1073741824.0,,,0.002495243138908334,0.002495243138908334,0.0,749.333984,
121,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936044000,1700936048000,2,52.5,,1073741824.0,,,0.002361676958114444,0.002361676958114444,0.0,749.333984,
127,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936044000,1700936053000,2,84.8,,1073741824.0,,,0.00813121039388,0.00813121039388,0.0,749.333984,
111,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936053000,1700936053000,2,68.6,,1073741824.0,,,0.0,0.0,0.0,749.333984,
118,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936043000,1700936051000,2,9.2,,1073741824.0,,,0.0013660774824977777,0.0013660774824977777,0.0,749.333984,
102,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936046000,1700936047000,2,33.5,,1073741824.0,,,0.0004062730148147222,0.0004062730148147222,0.0,749.333984,
103,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936045000,1700936054000,2,54.2,,1073741824.0,,,0.005462059326185001,0.005462059326185001,0.0,749.333984,
98,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936044000,1700936053000,2,48.7,,1073741824.0,,,0.0049823099512725,0.0049823099512725,0.0,749.333984,
128,NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT,1700936053000,1700936053000,2,50.0,,1073741824.0,,,0.0,0.0,0.0,749.333984,
