task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
1,-,1577352,proc,-,proc (1),COMPLETED,0,-,biocontainers/fastqc:0.12.1--hdfd78af_0,1,-,-,-,1,1745855861317,1715839200000,1715839655009,455070,454190,-,100.2,0.4,559411200,4230598656,559411200,4232982528,10759064594,3827343,20998519,13617,65134592,5627904,403,1,/users/grad/kathleen/journal-paper/tasks/work/9b/62fe2156e39726b54593fea6e93923,-,-,Intel(R) Xeon(R) Gold 6426Y
