workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-nov-1,13393.599759474328,45898.0,0.0%:13393.599759474328:0.0|0.0%,0.1%:13375.057367103725:250.762|0.5%,1.0%:13262.092847647094:300.762|0.7%,1.0%:13262.092847647094:300.762|0.7%,5.8%:12611.791799728302:3025.524|6.6%
mag-nov-2,13315.322682355474,44188.0,0.0%:13315.322682355474:0.0|0.0%,0.0%:13310.571626901006:583.497|1.3%,0.7%:13223.583505032148:284.497|0.6%,0.7%:13223.583505032148:284.497|0.6%,5.8%:12547.71715938562:3560.994|8.1%
mag-nov-3,13362.102239729125,46342.0,0.0%:13362.102239729125:0.0|0.0%,0.2%:13340.244121239442:214.877|0.5%,1.0%:13223.320699162106:215.877|0.5%,1.0%:13223.320699162106:215.877|0.5%,5.9%:12567.2856116109:3409.754|7.4%
