workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-apr-1,8607.578924218382,24817.0,0.1%:8595.2983090119:558.628|2.3%:6|2,0.2%:8586.698832214843:855.442|3.4%:10|3,0.7%:8543.713532697904:766.256|3.1%:24|4,1.5%:8479.70049309393:1707.698|6.9%:37|7,1.5%:8477.2197403641:1866.698|7.5%:50|7
rangeland-apr-2,8593.254831481987,24742.0,0.1%:8581.025636575316:278.1|1.1%:6|2,0.2%:8573.577287509366:517.15|2.1%:10|3,0.7%:8533.733619056718:915.2|3.7%:24|4,1.5%:8467.779795866918:1706.35|6.9%:37|7,1.5%:8464.760478746084:1593.35|6.4%:50|7
rangeland-apr-3,8606.236941450688,24839.0,0.1%:8594.398995761368:563.666|2.3%:6|2,0.2%:8586.651334814997:846.999|3.4%:10|3,0.7%:8545.80420593714:824.332|3.3%:24|4,1.5%:8480.26816646094:1470.331|5.9%:37|7,1.5%:8477.388625174306:1559.331|6.3%:50|7
