workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-apr-1,78.55618137884127,19616.143,0.0%:78.55618137884127:0.0|0.0%,2.9%:76.28356452032796:686.13|3.5%,27.9%:56.645463866036025:0.0|0.0%,31.5%:53.84714325914727:253.567|1.3%,47.9%:40.95309856482184:0.0|0.0%
nanoseq-apr-2,79.12908406977084,20705.598,0.0%:79.12908406977084:0.0|0.0%,2.0%:77.56274545730301:105.161|0.5%,28.1%:56.89955308164552:0.0|0.0%,30.7%:54.84241948642959:841.132|4.1%,48.0%:41.133322778593744:0.0|0.0%
nanoseq-apr-3,78.34352801759069,19775.509,0.0%:78.34352801759069:0.0|0.0%,2.8%:76.15773632470201:507.757|2.6%,27.9%:56.461159399666215:0.0|0.0%,31.4%:53.778215907807834:2616.284|13.2%,47.9%:40.80804755959785:0.0|0.0%
