workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-mar-1,16060.642647228744,45898.0,0.0%:16059.54489893288:560.286|1.2%:6|3,0.0%:16056.525103332662:417.524|0.9%:12|2,0.1%:16049.543154080597:954.048|2.1%:24|4,0.8%:15924.904050060573:709.286|1.5%:48|4,1.7%:15790.730568658473:1621.334|3.5%:96|9
mag-mar-2,15842.838536670908,44188.0,0.0%:15839.529760969348:657.491|1.5%:5|3,0.0%:15839.529760969348:435.994|1.0%:5|2,0.0%:15835.387493185144:624.491|1.4%:24|3,0.6%:15746.578357628012:1100.485|2.5%:48|5,1.5%:15608.799683293815:1958.976|4.4%:96|9
mag-mar-3,16204.572137823157,46342.0,0.0%:16204.301111002795:627.631|1.4%:6|3,0.0%:16199.52591487733:498.754|1.1%:12|2,0.1%:16192.515920650454:1260.385|2.7%:23|5,1.0%:16047.473137536967:738.631|1.6%:48|5,1.7%:15927.049535627266:1357.262|2.9%:95|8
