workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-mar-1,5776.9392942223685,13607.0,0.1%:5772.158403005098:802.413|5.9%:6|3,0.1%:5769.3357939134185:1040.884|7.6%:11|4,0.2%:5767.950623827175:1263.355|9.3%:23|5,0.3%:5759.719388430122:1040.884|7.6%:48|4,1.1%:5713.890318243553:849.413|6.2%:64|3
chipseq-mar-2,5706.836712028783,13099.0,0.1%:5700.310255968801:740.42|5.7%:6|3,0.2%:5697.774447596884:799.56|6.1%:11|4,0.2%:5696.97325700471:1078.7|8.2%:23|5,0.2%:5693.5641400568975:983.56|7.5%:48|4,1.1%:5643.8169855324695:779.42|6.0%:65|3
chipseq-mar-3,5744.149024142289,13266.0,0.1%:5739.428204247745:522.744|3.9%:6|2,0.1%:5735.676963023659:918.488|6.9%:11|4,0.2%:5734.791151912248:1243.86|9.4%:23|5,0.3%:5729.498527133133:1056.488|8.0%:48|4,1.1%:5681.5548697879185:805.116|6.1%:65|3
