workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-oct-1,8520.386836442443,45898.0,0.9%:8443.540865325302:300.762|0.7%:6|1,5.9%:8015.085643300477:0.0|0.0%:12|1,27.0%:6219.752060689198:1900.524|4.1%:23|2,59.4%:3457.0746118811103:3586.762|7.8%:3|1,59.4%:3458.056268847684:2651.524|5.8%:16|2
mag-oct-2,8387.915855023208,44188.0,0.6%:8336.411811432139:284.497|0.6%:6|1,4.7%:7995.314331455982:1183.497|2.7%:12|1,25.7%:6228.852544763706:2412.994|5.5%:22|2,59.2%:3426.1156352335706:3457.497|7.8%:2|1,59.2%:3419.7626940046957:4333.491|9.8%:15|3
mag-oct-3,8588.509099492516,46342.0,1.0%:8505.482486856943:215.877|0.5%:6|1,6.2%:8057.445474581744:0.0|0.0%:12|1,27.1%:6260.683760928585:2196.754|4.7%:22|2,59.3%:3492.0406249303574:2233.877|4.8%:2|1,59.1%:3513.1391297326945:3506.631|7.6%:15|3
