workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jan-1,125.24662424667808,19616.143,0.0%:125.24662424667808:0.0|0.0%,0.0%:125.24662424667808:0.0|0.0%,0.0%:125.24662424667808:0.0|0.0%,0.0%:125.24662424667808:0.0|0.0%,0.0%:125.24662424667808:0.0|0.0%
nanoseq-jan-2,127.37889336402931,20705.598,0.0%:127.37889336402931:0.0|0.0%,0.0%:127.37889336402931:0.0|0.0%,0.0%:127.37889336402931:0.0|0.0%,0.0%:127.37889336402931:0.0|0.0%,0.0%:127.37889336402931:0.0|0.0%
nanoseq-jan-3,125.41638534390168,19775.509,0.0%:125.41638534390168:0.0|0.0%,0.0%:125.41638534390168:0.0|0.0%,0.0%:125.41638534390168:0.0|0.0%,0.0%:125.41638534390168:0.0|0.0%,0.0%:125.41638534390168:0.0|0.0%
