workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-dec-1,300.8911777087249,19616.143,16.1%:252.48197938945955:20.739|0.1%,16.6%:250.86601873445204:0.0|0.0%,17.4%:248.51755254751987:99.582|0.5%,18.4%:245.61551598564847:281.468|1.4%,19.8%:241.41540135801984:0.0|0.0%
nanoseq-dec-2,305.66094137205084,20705.598,16.3%:255.81202261299345:0.0|0.0%,16.8%:254.27311409730652:0.0|0.0%,17.6%:251.8405419400225:0.0|0.0%,18.5%:249.1432674455673:171.785|0.8%,19.7%:245.35373595161445:0.0|0.0%
nanoseq-dec-3,300.3230429609188,19775.509,16.1%:251.855792128649:0.0|0.0%,16.7%:250.31699606720395:136.82|0.7%,17.4%:248.01981759799264:0.0|0.0%,18.4%:245.1431163433311:146.139|0.7%,19.7%:241.012090543566:0.0|0.0%
