workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-mar-1,80.48547659065206,19616.143,0.4%:80.1256952697764:0.0|0.0%,0.6%:79.99802139820058:905.161|4.6%,44.0%:45.05366713377699:0.0|0.0%,51.5%:39.01590511763056:253.567|1.3%,51.8%:38.820317620972354:0.0|0.0%
nanoseq-mar-2,82.72214565654227,20705.598,2.1%:80.98982476612706:0.0|0.0%,2.4%:80.7613783815631:171.785|0.8%,43.8%:46.451077449111224:0.0|0.0%,52.0%:39.74483422037153:841.132|4.1%,52.3%:39.429370304744765:0.0|0.0%
nanoseq-mar-3,80.74112318851475,19775.509,0.7%:80.20452719668695:0.0|0.0%,0.9%:79.97635653276316:973.059|4.9%,44.0%:45.20578831559002:0.0|0.0%,51.6%:39.076093197020214:2616.284|13.2%,51.9%:38.86450960705925:0.0|0.0%
