workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jun-1,291.20738978968643,19616.143,1.6%:286.4053378117667:12.803|0.1%,2.4%:284.15183037627133:28.898|0.1%,2.6%:283.6633250922273:331.955|1.7%,2.6%:283.7713609709416:41.577|0.2%,3.8%:280.20010992743465:324.651|1.7%
nanoseq-jun-2,295.4390082636274,20705.598,2.1%:289.31435506424407:0.0|0.0%,2.1%:289.1951547294551:86.317|0.4%,2.3%:288.7020018223213:86.317|0.4%,2.8%:287.3000978315596:397.863|1.9%,3.5%:285.061390997849:444.422|2.1%
nanoseq-jun-3,290.63079432625943,19775.509,2.0%:284.7521649684097:170.227|0.9%,2.5%:283.48650855980117:97.168|0.5%,2.4%:283.7192754475982:116.886|0.6%,3.0%:281.7940542425139:379.766|1.9%,3.7%:280.01957984573335:57.963|0.3%
