workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-feb-1,18396.488885089777,13607.0,0.1%:18381.863079173465:831.413|6.1%,0.3%:18347.804449112682:860.413|6.3%,0.4%:18323.086606226196:1347.355|9.9%,1.1%:18193.826612499488:2231.768|16.4%,2.5%:17935.79453005296:1129.884|8.3%
chipseq-feb-2,18025.803906445617,13099.0,0.1%:18011.18767750154:793.42|6.1%,0.3%:17977.028256485555:819.42|6.3%,0.3%:17962.891869894112:1390.7|10.6%,1.0%:17849.51222520002:2224.12|17.0%,2.6%:17553.979300718893:1455.7|11.1%
chipseq-feb-3,18279.285590584786,13266.0,0.1%:18264.20407020563:833.116|6.3%,0.3%:18229.614207559665:1110.488|8.4%,0.3%:18216.423659011216:1344.86|10.1%,1.0%:18100.318167162073:2247.976|16.9%,2.5%:17827.685132285766:1194.86|9.0%
