workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-apr-1,263.02713742503397,19616.143,0.3%:262.2964401137112:48.008|0.2%,0.4%:262.005330652255:33.935|0.2%,0.4%:262.00687443876717:33.935|0.2%,1.1%:260.0422756199093:106.869|0.5%,1.4%:259.2774033693485:388.854|2.0%
nanoseq-apr-2,266.726529576741,20705.598,0.2%:266.1503010777948:58.843|0.3%,0.3%:266.032864862948:119.734|0.6%,0.3%:266.032864862948:119.734|0.6%,1.2%:263.4437596317913:155.5|0.8%,1.3%:263.24797093179666:17.266|0.1%
nanoseq-apr-3,263.2348822311513,19775.509,0.3%:262.44949113690853:0.0|0.0%,0.4%:262.1858988970676:40.847|0.2%,0.4%:262.1791615346766:40.847|0.2%,1.2%:260.14945219430547:219.198|1.1%,1.5%:259.3899666058952:146.139|0.7%
