workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-nov-1,293.9571601130737,19616.143,0.2%:293.24788697544346:0.0|0.0%,0.3%:293.10188415472606:259.232|1.3%,0.3%:293.10188415472606:259.232|1.3%,0.3%:293.0665088049066:4.326|0.0%,0.3%:293.04071106544745:303.778|1.5%
nanoseq-nov-2,299.23142388040685,20705.598,0.4%:298.11973268029817:23.45|0.1%,0.4%:298.057810015204:75.974|0.4%,0.4%:298.057810015204:75.974|0.4%,0.4%:297.98251089471586:132.612|0.6%,0.4%:297.9700418745556:83.306|0.4%
nanoseq-nov-3,293.4133708550141,19775.509,0.3%:292.67616576858217:0.0|0.0%,0.3%:292.50301717267087:183.391|0.9%,0.3%:292.50301717267087:183.391|0.9%,0.3%:292.4939682742661:194.76|1.0%,0.3%:292.4697775741315:115.21|0.6%
