workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-oct-1,2699.154300069991,13607.0,0.0%:2699.154300069991:0.0|0.0%:0|0,0.0%:2699.154300069991:0.0|0.0%:0|0,13.3%:2340.699621997626:0.0|0.0%:0|0,55.0%:1215.0919324578688:653.471|4.8%:6|1,55.6%:1198.6470854985218:0.0|0.0%:6|1
chipseq-oct-2,2666.224742513598,13099.0,0.0%:2666.224742513598:0.0|0.0%:0|0,0.0%:2666.224742513598:0.0|0.0%:0|0,12.8%:2324.1408258255424:0.0|0.0%:0|0,54.9%:1202.958096810089:792.14|6.0%:6|1,55.6%:1184.7385966749994:0.0|0.0%:6|1
chipseq-oct-3,2683.7276358481226,13266.0,0.0%:2683.7276358481226:0.0|0.0%:0|0,0.0%:2683.7276358481226:0.0|0.0%:0|0,13.0%:2335.120145123093:0.0|0.0%:0|0,54.9%:1209.9221887607741:673.372|5.1%:6|1,55.6%:1192.2676535798066:0.0|0.0%:6|1
