workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-feb-1,12260.885275449762,45898.0,9.3%:11120.168691394996:3586.762|7.8%,11.5%:10853.110685302912:3025.524|6.6%,21.9%:9571.611108918954:3825.524|8.3%,24.0%:9322.808619083004:1732.524|3.8%,36.9%:7734.276547764743:2724.762|5.9%
mag-feb-2,12260.952591095953,44188.0,8.3%:11239.422555714567:3457.497|7.8%,10.9%:10928.362554447494:3560.994|8.1%,21.9%:9577.984812688997:304.497|0.7%,24.9%:9204.050358191507:3228.491|7.3%,36.9%:7738.060222130306:4089.994|9.3%
mag-feb-3,12230.610235472082,46342.0,9.2%:11110.843714437142:2233.877|4.8%,11.4%:10830.994126167163:3409.754|7.4%,20.0%:9787.608593793799:508.754|1.1%,24.6%:9223.361194410381:2400.631|5.2%,36.7%:7737.933667804865:4001.754|8.6%
