workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-mar-1,952.1766430940111,10697.0,3.6%:918.2012131146507:0.0|0.0%,3.6%:918.2012131146507:0.0|0.0%,3.6%:918.2012131146507:0.0|0.0%,3.6%:918.2012131146507:0.0|0.0%,41.6%:555.8720101326192:0.0|0.0%
rnaseq-mar-2,962.0073501618288,11472.0,0.0%:962.0073501618288:0.0|0.0%,0.0%:962.0073501618288:0.0|0.0%,0.0%:962.0073501618288:0.0|0.0%,0.0%:962.0073501618288:0.0|0.0%,41.6%:561.6724451217251:0.0|0.0%
rnaseq-mar-3,958.0031790500568,10863.0,0.0%:958.0031790500568:0.0|0.0%,0.0%:958.0031790500568:0.0|0.0%,0.0%:958.0031790500568:0.0|0.0%,0.0%:958.0031790500568:0.0|0.0%,41.6%:559.2853244565495:0.0|0.0%
