workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-aug-1,43.18641555589068,19616.143,15.3%:36.56349373214526:0.0|0.0%,15.3%:36.56349373214526:0.0|0.0%,15.5%:36.50839084671489:253.567|1.3%,15.5%:36.50839084671489:253.567|1.3%,15.5%:36.50839084671489:253.567|1.3%
nanoseq-aug-2,43.9114003816076,20705.598,15.4%:37.16255643873471:0.0|0.0%,15.4%:37.16255643873471:0.0|0.0%,15.6%:37.070521355550866:841.132|4.1%,15.6%:37.070521355550866:841.132|4.1%,15.6%:37.070521355550866:841.132|4.1%
nanoseq-aug-3,43.120955613891645,19775.509,15.3%:36.52153312798302:0.0|0.0%,15.3%:36.52153312798302:0.0|0.0%,15.4%:36.461043059570585:2616.284|13.2%,15.4%:36.461043059570585:2616.284|13.2%,15.4%:36.461043059570585:2616.284|13.2%
