workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-jul-1,18485.181854932755,18299.0,0.8%:18330.536122041653:497.538|2.7%,1.4%:18217.24345795631:261.769|1.4%,1.6%:18189.002354097272:289.769|1.6%,1.6%:18189.002354097272:289.769|1.6%,1.6%:18189.002354097272:289.769|1.6%
sarek-jul-2,18630.990954247023,17619.0,0.9%:18463.0433169322:297.412|1.7%,1.7%:18320.700970963288:569.824|3.2%,2.1%:18233.5332636673:285.412|1.6%,2.1%:18234.597327009127:446.824|2.5%,2.1%:18234.597327009127:446.824|2.5%
sarek-jul-3,18294.297296922163,18878.0,0.8%:18148.276950873962:849.251|4.5%,1.3%:18065.194040113947:458.834|2.4%,1.4%:18043.283570266052:458.834|2.4%,1.4%:18043.283570266052:458.834|2.4%,1.4%:18043.283570266052:458.834|2.4%
