workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-aug-1,4308.557146083276,18299.0,19.5%:3467.6333201288267:0.0|0.0%,19.5%:3467.6333201288267:28.769|0.2%,19.5%:3467.6049296977317:199.538|1.1%,19.8%:3454.5491175539355:654.307|3.6%,22.0%:3361.3095884069426:1530.614|8.4%
sarek-aug-2,4193.393080073862,17619.0,19.2%:3386.9930775761286:0.0|0.0%,19.2%:3386.9930775761286:0.0|0.0%,19.2%:3386.9930775761286:0.0|0.0%,19.6%:3369.923032815889:647.236|3.7%,21.5%:3290.381328074132:993.648|5.6%
sarek-aug-3,4363.74997652191,18878.0,19.7%:3503.490171328257:0.0|0.0%,19.7%:3503.479902056:273.834|1.5%,19.7%:3502.974505607724:513.834|2.7%,20.9%:3451.0402898539096:977.085|5.2%,22.2%:3393.338746408932:1704.919|9.0%
