workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jan-1,116.3301193016182,19616.143,43.0%:66.31178613027345:0.0|0.0%:0|0,52.4%:55.35196297434626:0.0|0.0%:0|0,52.4%:55.35196297434626:0.0|0.0%:0|0,55.1%:52.231442200449685:0.0|0.0%:20|1,59.5%:47.170693380273825:905.161|4.6%:22|2
nanoseq-jan-2,118.44739687740258,20705.598,45.4%:64.70170710994336:0.0|0.0%:0|0,52.6%:56.10646423194241:0.0|0.0%:0|0,52.6%:56.10646423194241:0.0|0.0%:0|0,55.2%:53.11869907282519:0.0|0.0%:20|1,59.5%:47.9313153814108:171.785|0.8%:22|2
nanoseq-jan-3,116.16633117095442,19775.509,43.3%:65.83710344937408:0.0|0.0%:0|0,52.5%:55.23658806138124:0.0|0.0%:0|0,52.5%:55.23658806138124:0.0|0.0%:0|0,55.1%:52.15121010359959:0.0|0.0%:20|1,59.5%:47.09355057356545:973.059|4.9%:22|2
