workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jul-1,5275.3220765864,45898.0,10.3%:4730.88726149938:0.0|0.0%,23.9%:4016.1446335041924:3574.762|7.8%,41.7%:3075.975877186167:551.524|1.2%,50.9%:2590.406986165874:3574.762|7.8%,53.7%:2440.7341016617897:6546.524|14.3%
mag-jul-2,5201.138579995898,44188.0,10.9%:4632.415570162707:0.0|0.0%,23.8%:3961.715112235415:3445.497|7.8%,40.2%:3108.615474573183:1534.994|3.5%,50.4%:2580.494591312758:3445.497|7.8%,53.4%:2421.264131192756:2628.497|5.9%
mag-jul-3,5243.546421366996,46342.0,9.2%:4759.05618250808:0.0|0.0%,23.8%:3996.902489001162:2961.877|6.4%,40.5%:3119.799702820795:568.754|1.2%,49.9%:2625.6735808932967:2961.877|6.4%,53.6%:2433.463859865228:2337.754|5.0%
