workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-feb-1,6123.909571632152,45898.0,6.5%:5727.493940521686:304.524|0.7%:6|3,11.3%:5434.018783657511:1117.048|2.4%:12|5,13.8%:5279.422110231426:1039.048|2.3%:20|7,14.1%:5259.409846456135:1232.572|2.7%:46|10,13.3%:5311.296661384277:1645.572|3.6%:96|9
mag-feb-2,6296.965770142261,44188.0,6.5%:5887.866478055864:486.994|1.1%:6|3,12.5%:5508.668949632083:1106.485|2.5%:12|5,19.1%:5095.30045181863:1566.479|3.5%:24|7,21.0%:4975.904782703728:922.988|2.1%:26|6,22.1%:4908.20441293232:1802.976|4.1%:96|9
mag-feb-3,6163.668722645585,46342.0,6.5%:5762.594716623324:236.877|0.5%:6|3,11.0%:5484.4190926191695:829.508|1.8%:12|5,11.5%:5452.436788349069:651.385|1.4%:19|7,12.0%:5421.3386613032435:1812.893|3.9%:46|11,11.6%:5446.603358296376:1487.262|3.2%:96|9
