workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jan-1,9153.198415162156,45898.0,0.0%:9150.603742049409:416.524|0.9%:6|2,0.1%:9148.014663021979:269.762|0.6%:12|1,0.1%:9148.014663021979:269.762|0.6%:12|1,0.1%:9148.014663021979:269.762|0.6%:12|1,0.1%:9144.26933913217:1072.048|2.3%:96|4
mag-jan-2,9029.42093947056,44188.0,0.0%:9029.238667659993:375.994|0.9%:3|2,0.0%:9027.181143262464:131.497|0.3%:12|1,0.0%:9027.181143262464:376.994|0.9%:16|2,0.0%:9027.181143262464:131.497|0.3%:12|1,0.0%:9025.65622481655:1080.988|2.4%:96|4
mag-jan-3,9229.961952885866,46342.0,0.0%:9226.338481543622:482.754|1.0%:6|2,0.1%:9223.925099778791:270.877|0.6%:11|1,0.1%:9223.925099778791:270.877|0.6%:11|1,0.1%:9223.925099778791:270.877|0.6%:11|1,0.1%:9218.855288541094:558.754|1.2%:96|2
