workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-mar-1,2021.0606047142242,24817.0,58.3%:842.2738298096862:0.0|0.0%,64.7%:714.0802389625308:0.0|0.0%,64.7%:714.0802389625308:0.0|0.0%,70.9%:587.8968214914128:0.0|0.0%,75.1%:502.2960289341121:272.814|1.1%
rangeland-mar-2,2019.6012649289578,24742.0,58.3%:842.235940499762:0.0|0.0%,64.7%:712.7470398604432:0.0|0.0%,64.7%:712.7470398604432:0.0|0.0%,70.9%:587.0945639854274:0.05|0.0%,75.0%:505.2213244775845:535.1|2.2%
rangeland-mar-3,2022.0391762948238,24839.0,58.3%:843.7567394689106:0.0|0.0%,64.7%:714.0012480116034:0.0|0.0%,64.7%:714.0012480116034:0.0|0.0%,70.9%:588.0370700718436:0.333|0.0%,75.0%:506.00282465609837:482.666|1.9%
