workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-aug-1,1786.667858547889,10697.0,0.0%:1786.667858547889:0.0|0.0%,0.0%:1786.667858547889:0.0|0.0%,0.0%:1786.667858547889:0.0|0.0%,0.0%:1786.667858547889:0.0|0.0%,0.6%:1776.5828778901955:281.064|2.6%
rnaseq-aug-2,1806.2480299013253,11472.0,0.0%:1806.2074706167496:0.0|0.0%,0.0%:1806.2047624694685:0.0|0.0%,0.0%:1806.2047624694685:0.0|0.0%,0.0%:1806.2047624694685:0.0|0.0%,0.2%:1801.7533683969991:0.0|0.0%
rnaseq-aug-3,1797.9809148272789,10863.0,0.0%:1797.9809148272789:0.0|0.0%,0.0%:1797.9809148272789:0.0|0.0%,0.0%:1797.9809148272789:0.0|0.0%,0.0%:1797.9809148272789:0.0|0.0%,0.2%:1793.5890313067916:166.336|1.5%
