workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jul-1,2691.8737537261227,13607.0,0.4%:2680.8105775561207:864.413|6.4%,1.1%:2663.568511341572:297.471|2.2%,2.1%:2634.626363444173:284.471|2.1%,2.4%:2628.0036664936133:806.413|5.9%,2.4%:2628.0036664936133:806.413|5.9%
chipseq-jul-2,2661.295784354183,13099.0,0.4%:2651.109935636335:792.42|6.0%,1.0%:2635.8665249252017:284.14|2.2%,2.0%:2606.9473775677543:289.14|2.2%,2.3%:2598.7733231613165:561.28|4.3%,2.3%:2598.7733231613165:561.28|4.3%
chipseq-jul-3,2675.9238031195077,13266.0,0.4%:2665.46589643298:807.116|6.1%,1.0%:2649.4163263542505:584.744|4.4%,2.1%:2620.422836009662:294.372|2.2%,2.4%:2612.8276097032726:787.116|5.9%,2.4%:2612.8276097032726:787.116|5.9%
