workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-jul-1,2289.5007790804007,10697.0,0.1%:2287.0700269363983:558.128|5.2%:6|2,0.4%:2280.217600135692:507.128|4.7%:12|2,1.0%:2265.962312889778:226.064|2.1%:24|1,1.8%:2248.5621346636135:297.064|2.8%:36|1,1.8%:2248.5621346636135:297.064|2.8%:36|1
rnaseq-jul-2,2318.6621276758738,11472.0,0.1%:2315.4175289703544:818.532|7.1%:6|3,0.4%:2308.680368546029:258.844|2.3%:12|1,1.1%:2293.4574799147276:298.844|2.6%:24|1,1.7%:2279.321257641562:284.844|2.5%:33|1,1.7%:2278.3146928919605:294.844|2.6%:34|1
rnaseq-jul-3,2301.4075966354217,10863.0,0.1%:2298.84033514308:811.008|7.5%:6|3,0.4%:2292.0189972435146:244.336|2.2%:12|1,1.0%:2277.537429413308:226.336|2.1%:24|1,1.8%:2260.9884666040757:555.672|5.1%:35|2,1.8%:2260.9884666040757:555.672|5.1%:35|2
