workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-jul-1,491.02003420605496,2003.0,4.0%:471.4207495497885:0.0|0.0%,4.4%:469.2326916471963:245.0|12.2%,4.6%:468.6454924946971:103.0|5.1%,4.6%:468.6454924946971:122.0|6.1%,4.9%:467.15090876293624:459.0|22.9%
montage-jul-2,492.83551472423864,1814.0,4.4%:470.92016675241473:0.0|0.0%,4.4%:470.9149794805396:202.0|11.1%,4.8%:469.3941980435394:58.0|3.2%,4.8%:469.3941980435394:58.0|3.2%,5.0%:468.02580716441264:596.0|32.9%
montage-jul-3,423.41969104392325,1884.0,4.4%:404.8739102639288:0.0|0.0%,4.4%:404.86063771018075:92.0|4.9%,4.7%:403.4911531843864:64.0|3.4%,4.7%:403.4911531843864:64.0|3.4%,5.0%:402.10952907242506:481.0|25.5%
