workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-mar-1,4971.911400220164,24817.0,0.0%:4971.542006802321:0.0|0.0%,4.0%:4773.436351085183:285.628|1.2%,22.9%:3832.4522580734547:252.814|1.0%,47.8%:2596.8761965183385:1337.884|5.4%,89.8%:508.12899715932826:495.628|2.0%
rangeland-mar-2,4958.263580496593,24742.0,0.0%:4957.87890909504:84.05|0.3%,3.1%:4805.365031902233:257.1|1.0%,22.6%:3835.743794346097:176.05|0.7%,47.6%:2598.981890182657:1196.25|4.8%,89.7%:508.7473347111693:182.05|0.7%
rangeland-mar-3,4968.755816606431,24839.0,0.0%:4968.299457312997:9.333|0.0%,3.3%:4804.24424679553:342.666|1.4%,22.7%:3839.601969593385:202.333|0.8%,47.6%:2602.2790077013906:1086.665|4.4%,89.7%:509.7823047216562:136.333|0.5%
