workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-aug-1,92.51191811391388,2003.0,34.8%:60.34001852562366:0.0|0.0%:0|0,65.7%:31.716193521876725:0.0|0.0%:0|0,64.8%:32.55393712096814:0.0|0.0%:0|0,64.8%:32.55393712096814:0.0|0.0%:0|0,69.3%:28.410120937075206:0.0|0.0%:0|0
montage-aug-2,86.865090455927,1814.0,35.8%:55.780399018789524:0.0|0.0%:0|0,65.7%:29.79883003003768:0.0|0.0%:0|0,65.7%:29.79883003003768:0.0|0.0%:0|0,65.7%:29.79883003003768:0.0|0.0%:0|0,69.2%:26.7253076423357:0.0|0.0%:0|0
montage-aug-3,83.99045754268835,1884.0,35.8%:53.93445411628171:0.0|0.0%:0|0,65.7%:28.812695126697967:0.0|0.0%:0|0,65.7%:28.812695126697967:0.0|0.0%:0|0,65.7%:28.812695126697967:0.0|0.0%:0|0,69.2%:25.840885044467502:0.0|0.0%:0|0
