workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-aug-1,1593.2521862357323,13607.0,43.3%:903.8035846065129:0.0|0.0%,56.2%:697.3423460708448:1412.471|10.4%,56.2%:697.3423460708448:1412.471|10.4%,66.7%:530.9616336805581:0.0|0.0%,70.2%:475.1025630804902:0.0|0.0%
chipseq-aug-2,1576.0592304517124,13099.0,43.0%:898.2408223959421:0.0|0.0%,56.3%:688.834638923714:1373.14|10.5%,56.3%:688.834638923714:1373.14|10.5%,66.7%:524.7190023285269:0.0|0.0%,70.3%:468.5484531075193:0.0|0.0%
chipseq-aug-3,1585.6208482050986,13266.0,43.1%:902.071319621589:0.0|0.0%,56.3%:693.3575621223813:1410.372|10.6%,56.3%:693.3575621223813:1410.372|10.6%,66.7%:528.0921675472847:0.0|0.0%,70.2%:471.90247405626155:0.0|0.0%
