workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-feb-1,2325.109847675695,10697.0,0.4%:2316.268619486872:804.192|7.5%:6|3,0.8%:2306.9389322646493:718.192|6.7%:11|4,0.8%:2305.687438452551:712.192|6.7%:12|4,0.9%:2304.373899069726:715.192|6.7%:14|5,89.4%:245.7700815465168:195.064|1.8%:3|2
rnaseq-feb-2,2353.20175831832,11472.0,0.4%:2344.42824119917:239.844|2.1%:5|2,0.7%:2336.505996372512:619.532|5.4%:11|5,0.7%:2336.505996372512:619.532|5.4%:11|5,0.7%:2336.505996372512:619.532|5.4%:11|5,85.0%:351.9219126726299:558.688|4.9%:63|5
rnaseq-feb-3,2336.8740014834243,10863.0,0.4%:2327.9405269066424:1125.344|10.4%:6|4,0.8%:2318.5389344323053:710.008|6.5%:11|4,0.8%:2318.5389344323053:710.008|6.5%:11|4,0.8%:2318.623135291135:821.008|7.6%:11|4,87.2%:298.3850930071293:262.336|2.4%:59|3
