workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jan-1,1779.0986696947843,13607.0,31.6%:1216.8230503150212:0.0|0.0%,52.3%:848.2295122497549:0.0|0.0%,52.3%:848.2295122497549:0.0|0.0%,54.9%:801.7039420205043:0.0|0.0%,59.3%:724.1258439360984:0.0|0.0%
chipseq-jan-2,1759.072860962462,13099.0,30.9%:1214.9621900754457:0.0|0.0%,52.3%:839.4852729136303:0.0|0.0%,52.3%:839.4852729136303:0.0|0.0%,54.9%:792.5105126530384:0.0|0.0%,59.3%:716.6321901116441:0.0|0.0%
chipseq-jan-3,1768.6778737459736,13266.0,31.2%:1217.5160533096398:0.0|0.0%,52.3%:843.7802398413229:0.0|0.0%,52.3%:843.7802398413229:0.0|0.0%,54.9%:796.8928918202516:0.0|0.0%,59.3%:720.3094780983415:0.0|0.0%
