workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-jun-1,18172.76796893293,18299.0,0.1%:18147.759459382043:215.769|1.2%,0.1%:18147.759459382043:215.769|1.2%,1.9%:17831.38812285705:479.538|2.6%,39.5%:11003.228436275585:1370.614|7.5%,70.6%:5337.373666633033:591.307|3.2%
sarek-jun-2,18262.170696741014,17619.0,0.2%:18219.352673209884:293.412|1.7%,0.3%:18214.406520205815:297.412|1.7%,0.3%:18202.274506770285:459.824|2.6%,41.8%:10630.18682849424:1461.472|8.3%,69.6%:5554.743879118611:640.236|3.6%
sarek-jun-3,18008.493414621415,18878.0,0.1%:17989.55741216924:478.834|2.5%,0.1%:17985.837220554527:290.834|1.5%,5.6%:17003.15841371525:518.834|2.7%,34.0%:11892.571013573679:1587.502|8.4%,71.6%:5112.312009640031:552.251|2.9%
