workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-feb-1,287.33778757673093,2003.0,26.9%:210.12605328853854:0.0|0.0%,72.0%:80.44637790200954:0.0|0.0%,72.4%:79.39970858429774:0.0|0.0%,74.5%:73.20168368799187:0.0|0.0%,74.5%:73.20168368799187:0.0|0.0%
montage-feb-2,268.33064003357873,1814.0,27.8%:193.79169320686344:0.0|0.0%,72.0%:75.12262792510171:0.0|0.0%,72.4%:74.07965678208346:0.0|0.0%,75.7%:65.2478919655163:0.0|0.0%,75.7%:65.2478919655163:0.0|0.0%
montage-feb-3,237.72705853921005,1884.0,27.8%:171.68940971346228:0.0|0.0%,72.0%:66.55476006815744:0.0|0.0%,72.4%:65.63074161860592:0.0|0.0%,75.7%:57.806255114605236:0.0|0.0%,75.7%:57.806255114605236:0.0|0.0%
