workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-dec-1,133.9417192949,2003.0,10.8%:119.43873197859358:0.0|0.0%:0|0,57.4%:57.09060233944792:0.0|0.0%:0|0,57.4%:57.09060233944792:0.0|0.0%:0|0,57.4%:57.09060233944792:0.0|0.0%:0|0,57.4%:57.09060233944792:0.0|0.0%:0|0
montage-dec-2,125.98305542243716,1814.0,11.2%:111.9147459510316:0.0|0.0%:0|0,57.4%:53.625349064730266:0.0|0.0%:0|0,57.4%:53.625349064730266:0.0|0.0%:0|0,57.4%:53.625349064730266:0.0|0.0%:0|0,57.4%:53.625349064730266:0.0|0.0%:0|0
montage-dec-3,121.81388877877313,1884.0,11.2%:108.21114292133339:0.0|0.0%:0|0,57.4%:51.85072139098601:0.0|0.0%:0|0,57.4%:51.85072139098601:0.0|0.0%:0|0,57.4%:51.85072139098601:0.0|0.0%:0|0,57.4%:51.85072139098601:0.0|0.0%:0|0
