workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-aug-1,1683.1712313221574,18299.0,46.8%:895.294595697336:0.0|0.0%,56.0%:741.4061335825199:0.0|0.0%,56.0%:741.4061335825199:0.0|0.0%,65.8%:575.6220305501135:0.0|0.0%,69.1%:520.4190860183702:0.0|0.0%
sarek-aug-2,1646.593232115124,17619.0,46.5%:880.4850484578428:0.0|0.0%,55.9%:725.3484484548156:0.0|0.0%,55.9%:725.3484484548156:0.0|0.0%,66.3%:555.623143896873:0.0|0.0%,69.6%:500.9795078590147:0.0|0.0%
sarek-aug-3,1698.6433836171007,18878.0,46.9%:902.8130900604594:0.0|0.0%,56.0%:748.1434351429871:0.0|0.0%,56.0%:748.1434351429871:0.0|0.0%,65.8%:580.4551310418582:0.0|0.0%,69.1%:525.5225068960276:0.0|0.0%
