id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
2,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1702717058000,1702717096000,1,40.8,,1073741824.0,,,0.006915635727777778,0.006915635727777778,0.0,285.88,
1,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1702717060000,1702717096000,1,89.9,,1073741824.0,,,0.0130874970625,0.0130874970625,0.0,285.88,
4,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1702717102000,1702717117000,1,0.8,,1073741824.0,,,0.0005113082916666668,0.0005113082916666668,0.0,285.88,
3,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1702717063000,1702717117000,1,42.4,,3398434816.0,,,0.0137863284890625,0.0137863284890625,0.0,285.88,
61,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717125000,1702717196000,2,87.3,,1680867328.0,,,0.026378575055121523,0.026378575055121523,0.0,285.88,
70,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717126000,1702717196000,2,87.9,,1680867328.0,,,0.02616234418315972,0.02616234418315972,0.0,285.88,
8,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717117000,1702717200000,2,87.7,,1680867328.0,,,0.03164205515143229,0.03164205515143229,0.0,273.685,
6,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717118000,1702717200000,2,90.1,,1680867328.0,,,0.033759474536393226,0.033759474536393226,0.0,273.685,
24,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717122000,1702717200000,2,88.5,,1680867328.0,,,0.03310816928213976,0.03310816928213976,0.0,273.685,
27,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717120000,1702717200000,2,85.5,,1680867328.0,,,0.034863538059266494,0.034863538059266494,0.0,273.685,
19,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717119000,1702717200000,2,90.5,,1680867328.0,,,0.03490948280184462,0.03490948280184462,0.0,273.685,
18,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717124000,1702717200000,2,86.0,,1680867328.0,,,0.03256699398476562,0.03256699398476562,0.0,273.685,
11,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717114000,1702717200000,2,73.7,,1680867328.0,,,0.03320969285592448,0.03320969285592448,0.0,273.685,
40,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717118000,1702717200000,2,75.2,,1680867328.0,,,0.030981375112369793,0.030981375112369793,0.0,273.685,
36,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717123000,1702717200000,2,74.6,,1680867328.0,,,0.03063259011373698,0.03063259011373698,0.0,273.685,
34,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717115000,1702717200000,2,73.3,,1680867328.0,,,0.03273702889680989,0.03273702889680989,0.0,273.685,
45,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717124000,1702717200000,2,78.3,,1680867328.0,,,0.03065736372569445,0.03065736372569445,0.0,273.685,
50,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717122000,1702717200000,2,73.9,,1680867328.0,,,0.02835419703717448,0.02835419703717448,0.0,273.685,
57,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717117000,1702717200000,2,76.6,,1680867328.0,,,0.030893181896028642,0.030893181896028642,0.0,273.685,
63,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717130000,1702717200000,2,84.8,,1680867328.0,,,0.030661996886284716,0.030661996886284716,0.0,273.685,
52,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717125000,1702717200000,2,74.8,,1680867328.0,,,0.030646877002929687,0.030646877002929687,0.0,273.685,
15,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717121000,1702717200000,2,90.9,,1680867328.0,,,0.04061062231777344,0.04061062231777344,0.0,273.685,
14,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717128000,1702717200000,2,88.3,,1680867328.0,,,0.0376559682796224,0.0376559682796224,0.0,273.685,
32,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717129000,1702717200000,2,89.5,,1680867328.0,,,0.03598522670299479,0.03598522670299479,0.0,273.685,
25,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717123000,1702717200000,2,90.6,,1680867328.0,,,0.03867312372938368,0.03867312372938368,0.0,273.685,
21,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717127000,1702717200000,2,90.8,,1680867328.0,,,0.038968117626844614,0.038968117626844614,0.0,273.685,
30,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717113000,1702717200000,2,77.3,,1680867328.0,,,0.037062429745008674,0.037062429745008674,0.0,273.685,
39,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717120000,1702717200000,2,76.6,,1680867328.0,,,0.03536286675266927,0.03536286675266927,0.0,273.685,
37,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717117000,1702717200000,2,75.3,,1680867328.0,,,0.03493454759396701,0.03493454759396701,0.0,273.685,
44,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717121000,1702717200000,2,80.7,,1680867328.0,,,0.03821823185421007,0.03821823185421007,0.0,273.685,
53,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717126000,1702717200000,2,77.0,,1680867328.0,,,0.037179711284874135,0.037179711284874135,0.0,273.685,
47,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717119000,1702717200000,2,77.5,,1680867328.0,,,0.03973290578209635,0.03973290578209635,0.0,273.685,
10,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717127000,1702717200000,2,91.2,,1680867328.0,,,0.048649626845355905,0.048649626845355905,0.0,273.685,
174,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717120000,1702717200000,2,74.8,,1680867328.0,,,0.05310231160253907,0.05310231160253907,0.0,273.685,
120,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717214000,1702717348000,2,88.2,,1680867328.0,,,0.0459453739703559,0.0459453739703559,0.0,261.49,
123,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717205000,1702717346000,2,86.6,,1680867328.0,,,0.04758249941725261,0.04758249941725261,0.0,261.49,
124,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717202000,1702717346000,2,89.1,,1680867328.0,,,0.04981245583437499,0.04981245583437499,0.0,261.49,
135,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717229000,1702717348000,2,85.2,,1680867328.0,,,0.03959481863734809,0.03959481863734809,0.0,261.49,
166,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717220000,1702717354000,2,84.2,,1680867328.0,,,0.04413255822730034,0.04413255822730034,0.0,261.49,
167,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717217000,1702717346000,2,86.6,,1680867328.0,,,0.043532924998763024,0.043532924998763024,0.0,261.49,
168,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717203000,1702717348000,2,86.5,,1680867328.0,,,0.04888331683235677,0.04888331683235677,0.0,261.49,
172,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1702717211000,1702717349000,2,85.8,,1680867328.0,,,0.046196719883463536,0.046196719883463536,0.0,261.49,
