name,co2e,energy,avg_ci,realtime,cpu_model,cpu_count,cpu_powerdraw,cpu_usage,memory,memory_powerdraw
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),0.229313458,0.0008051083333333334,284.4,11000.0,None,1,None,101.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),0.0,0.0,284.4,0.0,None,1,None,84.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),0.4787018732421874,0.001674583333333333,284.4,25000.0,None,1,None,86.0,3398434816.0,None
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),0.020728968,7.277777777777778e-05,284.4,1000.0,None,1,None,100.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1),0.39341887857031244,0.001378386111111111,284.4,29000,None,2,None,78.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1),0.3882984935703125,0.0013603819444444444,284.4,29000,None,2,None,75.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP1_T1),0.428172846796875,0.0015004166666666668,284.4,30000,None,2,None,90.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP1_T1),0.41048682857031243,0.0014383999999999998,284.4,29000,None,2,None,88.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1),0.4019528535703124,0.0014083930555555554,284.4,29000,None,2,None,83.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP2_T1),0.39341887857031244,0.001378386111111111,284.4,29000,None,2,None,78.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP1_T1),0.4158132967968749,0.0014569583333333331,284.4,30000,None,2,None,83.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1),0.4175789467968749,0.0014631666666666664,284.4,30000,None,2,None,84.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1),0.4002460585703125,0.0014023916666666668,284.4,29000,None,2,None,82.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP3_T1),0.4175789467968749,0.0014631666666666664,284.4,30000,None,2,None,84.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP3_T1),0.40365964857031245,0.0014143944444444444,284.4,29000,None,2,None,84.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP2_T1),0.39853926357031244,0.0013963902777777777,284.4,29000,None,2,None,81.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP2_T1),0.39683246857031246,0.001390388888888889,284.4,29000,None,2,None,80.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP3_T1),0.40698504679687497,0.0014259166666666667,284.4,30000,None,2,None,78.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP3_T1),0.3951256735703125,0.0013843875000000001,284.4,29000,None,2,None,79.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP3_T1),0.3951256735703125,0.0013843875000000001,284.4,29000,None,2,None,79.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP2_T1),0.421110246796875,0.0014755833333333333,284.4,30000,None,2,None,86.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP1_T1),0.41404764679687495,0.00145075,284.4,30000,None,2,None,82.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP3_T1),0.42287589679687493,0.0014817916666666666,284.4,30000,None,2,None,87.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP1_T1),0.4019528535703124,0.0014083930555555554,284.4,29000,None,2,None,83.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP2_T1),0.41048682857031243,0.0014383999999999998,284.4,29000,None,2,None,88.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP2_T1),0.4053664435703125,0.0014203958333333334,284.4,29000,None,2,None,85.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP3_T1),0.410516346796875,0.0014383333333333333,284.4,30000,None,2,None,80.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP2_T1),0.4158132967968749,0.0014569583333333331,284.4,30000,None,2,None,83.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP3_T1),0.41404764679687495,0.00145075,284.4,30000,None,2,None,82.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP2_T1),0.412281996796875,0.0014445416666666667,284.4,30000,None,2,None,81.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP1_T1),0.4002460585703125,0.0014023916666666668,284.4,29000,None,2,None,82.0,1680867328.0,None
