name,co2e,energy,avg_ci,realtime,cpu_model,cpu_count,cpu_powerdraw,cpu_usage,memory,memory_powerdraw
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),0.4533370688,0.0015821666666666668,285.88,33000.0,None,1,None,40.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),0.0,0.0,285.88,0.0,None,1,None,89.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes),0.04502292355555555,0.00015694444444444444,285.88,5000.0,None,1,None,0.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),0.7301594498746526,0.002536155555555555,285.88,52000.0,None,1,None,42.0,3398434816.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1),0.9351683369473959,0.003259941666666667,285.88,66000.0,None,2,None,87.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1),0.8926606852679688,0.0031117625000000003,285.88,63000.0,None,2,None,87.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1),1.1760450297974827,0.0040996236111111115,285.88,83000,None,2,None,87.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP1_T1),1.1764294869043406,0.004101138888888889,285.88,82000,None,2,None,90.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1),1.109813523331771,0.0038688000000000004,285.88,78000,None,2,None,88.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP3_T1),1.1240715736736113,0.0039183333333333336,285.88,80000,None,2,None,85.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP2_T1),1.1620827858445313,0.004051125,285.88,81000,None,2,None,90.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP1_T1),1.0723642521010417,0.0037381444444444445,285.88,76000,None,2,None,86.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP1_T1),1.1473225030324652,0.003998641666666666,285.88,86000,None,2,None,73.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP1_T1),1.1036611152376736,0.0038465972222222226,285.88,82000,None,2,None,75.0,1680867328.0,None
