id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
3,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1697339117000,1697339124000,1,64.6,,1073741824.0,,,0.005322678277072916,0.005322678277072916,0.0,805.1258,
2,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED,1697339118000,1697339148000,1,78.4,,3398434816.0,,,0.03281689615777344,0.03281689615777344,0.0,805.1258,
1,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1697339118000,1697339204000,1,16.9,,1073741824.0,,,0.022674565010677085,0.022674565010677085,0.0,805.1258,
71,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339149000,1697339204000,2,105.0,,1680867328.0,,,0.06768627778188585,0.06768627778188585,0.0,805.1258,
63,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339150000,1697339206000,2,103.9,,1680867328.0,,,0.06827546457907292,0.06827546457907292,0.0,805.1258,
72,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339150000,1697339207000,2,104.4,,1680867328.0,,,0.0697914546083607,0.0697914546083607,0.0,805.1258,
58,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339150000,1697339209000,2,103.0,,1680867328.0,,,0.07138012086952997,0.07138012086952997,0.0,805.1258,
214,NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1697339207000,1697339212000,1,5.1,,1073741824.0,,,0.0007038910151649306,0.0007038910151649306,0.0,805.1258,
60,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339150000,1697339212000,2,102.3,,1680867328.0,,,0.07455767179621962,0.07455767179621962,0.0,805.1258,
70,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339149000,1697339224000,2,74.0,,1680867328.0,,,0.06808803695387369,0.06808803695387369,0.0,805.1258,
69,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339149000,1697339224000,2,78.0,,1680867328.0,,,0.07121209279241536,0.07121209279241536,0.0,805.1258,
67,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,1697339149000,1697339224000,2,81.3,,1680867328.0,,,0.07378943885921224,0.07378943885921224,0.0,805.1258,
