name,co2e,energy,avg_ci,realtime,cpu_model,cpu_count,cpu_powerdraw,cpu_usage,memory,memory_powerdraw
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),0.0,0.0,799.569298,0.0,None,1,None,59.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf),1.522779764479705,0.0018945055555555557,799.569298,29000.0,None,1,None,82.0,3398434816.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1),2.4878035017855615,0.003100861111111111,799.569298,62000.0,None,2,None,90.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP2_T1),2.22934290666541,0.0027789749999999995,799.569298,54000.0,None,2,None,97.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1),2.311911162467833,0.0028819,799.569298,56000.0,None,2,None,97.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1),2.3626268765467024,0.0029451583333333334,799.569298,57000.0,None,2,None,98.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),3.68958942695239,0.004600533333333333,799.569298,128000.0,None,1,None,11.0,1073741824.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP2_T1),3.6728832142407786,0.004576872222222222,799.569298,98000.0,None,2,None,74.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1),3.8565519653526024,0.0048059,799.569298,102000.0,None,2,None,76.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP3_T1),3.6162926768910895,0.004506777777777778,799.569298,94000.0,None,2,None,80.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP3_T1),3.772164089026185,0.004700358333333333,799.569298,102000.0,None,2,None,71.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP2_T1),3.5661568605096177,0.004443733333333333,799.569298,96000.0,None,2,None,72.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1),3.4406493024224196,0.0042876166666666665,799.569298,91000.0,None,2,None,76.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1),3.340377669659476,0.004161527777777778,799.569298,95000.0,None,2,None,60.0,1680867328.0,None
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP1_T1),3.0230929955342827,0.0037665833333333336,799.569298,84000.0,None,2,None,65.0,1680867328.0,None
