workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-apr-1,2719.683062381948,10697.0,0.3%:2712.341681823668:0.0|0.0%,1.5%:2679.946737512998:0.0|0.0%,8.7%:2482.8818317393648:0.0|0.0%,55.2%:1218.0148963995862:0.0|0.0%,55.2%:1218.0148963995862:0.0|0.0%
rnaseq-apr-2,2753.1930587509705,11472.0,0.3%:2745.731094998587:0.0|0.0%,1.5%:2712.4205712950743:0.0|0.0%,8.7%:2513.9540425088794:0.0|0.0%,54.1%:1264.7304916783723:0.0|0.0%,54.1%:1264.7304916783723:0.0|0.0%
rnaseq-apr-3,2733.5441404243497,10863.0,0.3%:2726.155712359806:0.0|0.0%,1.5%:2693.4924487652174:0.0|0.0%,8.7%:2495.614440645586:0.0|0.0%,54.1%:1255.8073523787064:0.0|0.0%,54.1%:1255.8073523787064:0.0|0.0%
