workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-mar-1,6008.101671673414,24817.0,0.0%:6007.755581528018:1105.256|4.5%,0.0%:6007.409626022739:363.628|1.5%,0.0%:6006.71690039156:495.628|2.0%,0.0%:6005.330470340506:176.814|0.7%,0.1%:6004.500577151552:202.814|0.8%
rangeland-mar-2,5993.720787687376,24742.0,0.0%:5993.374647263963:798.2|3.2%,0.0%:5993.028836337776:452.1|1.8%,0.0%:5992.336028695587:293.1|1.2%,0.0%:5990.9502846048545:266.05|1.1%,0.1%:5990.115802724414:250.05|1.0%
rangeland-mar-3,6005.607083209524,24839.0,0.0%:6005.260971833402:984.332|4.0%,0.0%:6004.914936454088:415.666|1.7%,0.0%:6004.221850611166:471.666|1.9%,0.0%:6002.836020330479:207.333|0.8%,0.1%:6001.999060327652:221.333|0.9%
