workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jun-1,3877.7323177822727,13607.0,0.2%:3868.0743305463157:653.471|4.8%:5|1,8.8%:3536.702463321456:0.0|0.0%:0|0,33.8%:2566.679789462257:0.0|0.0%:0|0,35.5%:2501.6777507013658:653.471|4.8%:22|1,35.6%:2498.2304034557956:1412.471|10.4%:69|2
chipseq-jun-2,3830.931752815255,13099.0,0.2%:3821.69102462792:792.14|6.0%:5|1,8.3%:3512.1068791120106:0.0|0.0%:0|0,33.9%:2531.3794991012423:0.0|0.0%:0|0,35.5%:2472.3763807312766:792.14|6.0%:22|1,35.6%:2468.657665857569:1373.14|10.5%:69|2
chipseq-jun-3,3855.9450017322697,13266.0,0.2%:3846.550221647911:673.372|5.1%:5|1,8.5%:3528.556968916057:0.0|0.0%:0|0,33.9%:2549.4599000213448:0.0|0.0%:0|0,35.5%:2488.187193726171:673.372|5.1%:22|1,35.6%:2484.57471442882:1410.372|10.6%:69|2
