workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-nov-1,4405.292638590572,18299.0,0.0%:4404.9661875199545:999.076|5.5%,0.0%:4404.610498526711:543.538|3.0%,0.0%:4403.942197290183:635.307|3.5%,0.1%:4402.631495779933:354.538|1.9%,0.1%:4401.805366141139:542.538|3.0%
sarek-nov-2,4309.281372815694,17619.0,0.0%:4308.922337966468:1088.648|6.2%,0.0%:4308.602844985802:574.824|3.3%,0.0%:4308.008056149931:606.236|3.4%,0.1%:4306.667415759298:244.412|1.4%,0.1%:4305.785697065998:228.412|1.3%
sarek-nov-3,4444.583105929058,18878.0,0.0%:4444.268087626542:957.668|5.1%,0.0%:4443.925221263647:401.834|2.1%,0.0%:4443.2026593020255:259.834|1.4%,0.1%:4441.929388038518:223.417|1.2%,0.1%:4441.099319153525:732.668|3.9%
